Schmitt|It just didn't register in the simulators, I guess. And the other thing flying through that sunrise, it did to a small degree interfere with visibility in the cockpit.
Cernan|It didn't bother me from the standpoint of monitoring on my side at all.
Evans|As far as the separation from the SLA, it was nominal. There's a louder bang than I expected from pyros. This is the first time that I really noticed that in the plus-X translations, or in any translations as far as that goes, you get about 0.4° per second rates within the dead band. As opposed to the simulator, it has about 0.1° per second on any of the translations maintaining attitude.
Cernan|Formation flight was great. The S-IVB by itself was as steady as a rock out there. No problems. I couldn't tell it was dead banding or moving at all. I came in relatively slow, about 0.1 ft/sec, somewhere in that area.
Cernan|Docking was nominal. As soon as he got capture on the thing, there were no rates. Everything was steady. I didn't have to handle the translation controls or null rates at all. We went directly to hard dock. There's more spacecraft movement during that period because I feel that the COAS and the docking target were off a little bit. And I don't say misaligned, but it's a little bit off. But, of course, it was in limits and was no problem.
Cernan|When we went to retract, we got our big ripple fire - bang on the latches, so we had a relatively good hard dock. We only got one gray indication on the talkbacks. The other one was barber pole.
Schmitt|There's a lot of descriptive material, I think, in the transcript on that. As I recall, we got two pulses in the ripple fire. It seemed like there was one or two latches and then the ripple fire.
Cernan|I just recall a woomph!
Schmitt|I think, if you look at the transcript, we said that there were two pulses to it.
Cernan|Subsequent inspection of the latches showed that there were three latches which were not made entirely. One of them, as I recall, had to be recocked. Anyway, it turned out that once we got those three latches (which at that time looked like they were operating properly) reset, we got two barber poles on the talkbacks. Ultimately, latch 4 was found to be unseated on the ring, although, at that time, it looked nominal. The attitudes given us were excellent; we were able to watch the S-IVB maneuver. We were able to see the S-IVB vent and it all went well and nominal.
Schmitt|It was very clean as far as any debris or anything coming out during the docking phase, and I could see a few little things that were bouncing around inside around the LM, particles of some kind. It was nothing like previous flights where they had a lot of debris. It was very clean.
Cernan|As I recall, we undocked and separated just a little earlier than had tentatively been planned, but that was no problem because we were ready to do it.
|Translunar Coast

Evans|The IMU realignment and optics calibration - We've mentioned the visibility of the stars in talking about the systems in the section on systems. Systems anomalies - We already hit that one. Heat flow demonstration - it worked great. There were no real problems on it. It was a real time operation with ground. Everything is recorded on the down-link.
Schmitt|There was some problem with the orientation of the experiment. As I recall, you reoriented it between the two experiments. I never quite understood why there was that problem. It was a checklist problem or something.
Evans|The problem was something about the orientation of the radial experiment with respect to the X-axis. I pointed the radial experiment along the X-axis. It was supposed to be perpendicular to the X-axis, but it shouldn't have made any difference in the results anyhow.
Evans|PTC - We got it started and had no problem.
Evans|Cislunar navigation or navigational sightings - It's already mentioned in the systems part.
Schmitt|You mentioned apparently you had a very good Delta-I determination - horizon determination.
Evans|The P23s worked out great. The vehicle is heavy enough that you can control it quite easily with minimum impulse. I used the EMP on P23 so that once you had the star in the field of view and all lined up you could recycle through the program without getting all the maneuver data on the thing. While it was recycling, I could just watch the spacecraft and not let it drift too far out of field of view. When it came back in, I would maintain the star in the middle of the crosshairs of the sextant and maneuver the spacecraft so I could get the substellar point and maintain the substellar point. As it turns out, I guess the resulting Delta-I is within the limits that are recorded in the E-memory.
Evans|Midcourse correction - I think that's all recorded on the down-link. There should be nothing anomalous about that.
Evans|Photography - Jack, I guess you've taken most of the pictures on the translunar coast.
Schmitt|Most of the photography came to GET within a few minutes. It was almost a continuous effort at the beginning of the day and maybe in the middle and at the end with some irregularities - getting a continuous record of a very nice view of the Earth and the weather patterns. We had about three-quarters to two-thirds Earth through most of the translunar coast period. And that should be in the photographic logs on the ground.
Evans|High gain antenna performance - Through the whole mission, not just translunar coast when I was using it, it was perfectly nominal. The ground did most of the calling on it. Between omis and high gain when they didn't call, it was easy enough to get the high gain to peak up. Usually in MANUAL and WIDE and either AUTO or REACQ depending on the occasion, it seemed to work very well. I wasn't aware of any high gain anomalies.
Evans|Daylight IMU realign and star check - Again you can't see the stars through the telescope. Most of the time you can't see the stars through the telescope. However, if you have a good alignment and it shows up in the sextant, there's no problem.
Evans|ALFMED experiment - I think that's all recorded on the down-link. The one thing that I might add to that is that prior to this time I hadn't seen a light flash. So I put it on anyhow and sure enough the light flashes are there. And that's all recorded.
Schmitt|In the experiments notebook, where the LMP was taking notes on the ALFMED experiment comments, it was necessary in this translunar coast period because we were on omnis and PTC. It is very difficult with two guys observing to take notes if they both start seeing marks at the same time. Interestingly enough maybe even for the experiment the marks seem to come in batches. There'd be periods of quiescence, then both of us would start seeing marks. So the notes are relatively incomplete and, hopefully, the DSE plus the down-link will fill in all the gaps. It's feasible to take notes but they will be incomplete compared to the verbal description.
Evans|CM/LM Delta-P - Nominal.
Orbital science photos - We really didn't have any on translunar coast.
Schmitt|Nothing was called out. We used about a half a mag on the Earth, maybe more.
Evans|More than that. We used a full mag before we got to the Moon.
Evans|LM and tunnel pressure was okay, no problems.
Evans|Removal of the probe and drogue - Went as advertised. Worked great.
Evans|Odors - Every time I got up in the tunnel after docking or anytime, there was always a musty burned odor or something. It's hard to describe.
Schmitt|Like a powder burn.
Evans|Kind of like a powder burn, I guess. This was there both in lunar orbit docking and transearth docking. This was the second day we were out when we finally went up in the tunnel. Every time I opened up the tunnel, that's what it smelled like.
We didn't mention the SIM door jett. I guess I never did see the door. You guys wouldn't let me up to the window.
Schmitt|Yes, we saw the door. I didn't get it right away. I was supposed to be taking pictures out of the window.
Cernan|I saw it right away out of the hatch window. You should have been taking pictures out of the hatch because it wasn't immediately obvious out the window. It came off just as clean as a whistle, with almost no tumbling until it got 20 or 30 feet away from the spacecraft. Then you could see that there was just a little roll and a little pitch as it drifted on away, but very very little. Not a great deal of debris and garbage as I recall came off with it either. You could probably sum up all the pyro operations by saying there are absolutely no questions. They're just good, solid, hard thuds, including SIM door jett. Just a big solid bang, really not that much different than some of the other big bangs when you separate the spacecraft. They're just all big, hard, solid clunks.
Schmitt|I don't remember what Apollo 16 said about it. Apollo 15 was suited, and they commented they didn't even know it went.
Cernan|I'm surprised at that, even suited. It w a very definite jolt to the spacecraft when the door was jettisoned.
|LOI, DOI, Lunar Module Checkout

Cernan|The only thing leading up to LOI that had to be changed in the Flight Plan or in the Cue Cards, since we did a 2-hour and 40-minute clock update which by the way went perfectly, was the fact that I had to replot all the LOI abort parameters on the card. But the words came up very smoothly, and we just replotted the curve and changed the numbers. We had all our LOI abort constants and numbers for the new LOI configuration.
Cernan|SPS burn - I thought the SPS burn was very smooth. We had an on time burn. The burn report came back to you, and the residuals and everything were just as nominal as could be. It was just a short little "g-thud," if you want to call it that, at ignition; throughout the burn, it went smoothly. Jack, you got anything about either one of the LOI or DOI SPS burns?
Schmitt|They were all auto shutdown. We covered the problems before.
Gravitational Effects on the Spacecraft Attitude - That was on rev 1, wasn't it, where we had the pan camera going and we had it all figured that we had one jet firing and the gravitational effects were supposed to keep the spacecraft within that dead band. Sure enough, it did. At least, we didn't get out of the dead band at all and didn't have to change the DAP at all on the first rev. This is to keep the jets from firing into the mapping camera.
Evans|Communications - We never had any problems with communications at all throughout the flight.
Cernan|PGA Donning - Our PGA donning practice was a worthwhile exercise. It takes a lot of work to get the suits unstowed and stowed, because putting the suit on in zero-g is just a little bit different. Unlike the previous flight or two, none of the three crewmen had any problem in donning or doffing their suits. I'd say donning is easier in zero-g than doffing. The CDR and the LMP helped each other with the zipping on every donning and doffing, as we've done in training. We had no problems at all. I'm glad that we were aware of the problems that Apollo 16 had. I think we were more conscious of the potential problem that existed when zipping the restraint zipper. We were conscious of it and had sort of trained in a direction to cover all bets on being able to zip up. I would say that in zero-g the zipper was a little bit more difficult to zip, but certainly I can't really say it was a problem for either one of us.
Schmitt|The only problem was that little blue donning aid always got in the way.
Cernan|Every time we zipped it, we hooked the zipper coming around.
Schmitt|One time, I can't remember whether it was on the surface or in orbit, I got some S'ing in the lower portion of your outer zipper, and we lost maybe 5 minutes while I worked that over. Other times, I learned that you just have to move through that smoothly, and it's no problem.
Cernan|Tunnel mechanics and pretransfer operations - They all went as advertised.
Schmitt|We might mention that we did take that extra film magazine over there. That was purely because that was preplanned in our minds, an extra 16-millimeter magazine, mag EE, because we felt that we just didn't have enough film to get the orbital CSM/LM activities in addition to the planned activities for descent/ascent and lunar surface.
Cernan|If you're going to use that film during that period of time, it's better to have it in the LM than in the command module, and if it weren't used, you could always bring it back and use it in the command module. That worked out fine. I think we used it all.
Schmitt|We used it but there was something wrong with the mag though.
Cernan|had a gear strip in the mag, apparently.
Schmitt|It showed a half a magazine of film usage, so we did something with it.
Cernan|The condition of the CSM thermal coating was excellent.
Schmitt|Cantu checks - We did have an S-band comm problem initially. I talked to some guys a little bit last night about it. As near as I can tell, it was primarily the combination of two things: (1) Up-link data dropouts which were causing the problem on the lockup, plus (2) some phasing, when I would switch antennas when they would just about have lockup. I think we're going to have to wait until we get with the communications people in the systems debriefings to really work that out exactly what was happening. It was a combination mainly of ground problems of getting lockup plus the unfortunate switching on my part.
The transfer and restowage of equipment were nominal. I can't think of anything right now that was a problem.
|Activation Through Separation

Cernan|That's probably one of the most nominal parts of the mission. It really went smooth. We oscillated on the timeline. We'd get a little ahead, and then we'd get a little behind; we'd pick up a few minutes, then we'd loose a few minutes. Basically we worked around the nominal timeline. I certainly wouldn't want to shorten it any, but we came to the milestones on time and met the ground at the right places.
Evans|Prior to LOI, we manually pressurized the SPS, which was no problem. It was because of the oxidizer helium.
In all the sims we never got suited in the spacecraft. We never have all three guys in there trying to get suited and going through the sims. So the sims for the CMP were fat, dumb, and happy. There is all kinds of time in the sim; you could go out and get a cup of coffee and come back and still pick up everything. It's not that way in the real world. You get into the real world out there and you work your tail off trying to keep up and get things going and get suited. When I'm scheduled to do the P52, the CDR and the LMP are down in the LEB getting suited. There was no way I could do the P52 at that time. By the time I had a chance to do the P52 at the sep attitude, the optics were looking down at the Moon, so I'd have to manually roll and do some pitching to get the optics back up in the air, in the daylight, until I could get PICAPAR to work. And when I finally got the P52 on, I had a little bit of a problem getting my suit on that day. There was evidently an "S" or something right in the back part of the crotch. I had a heck of a time getting the zipper across that little S-band thing by myself, which was back there where I couldn't pull it through with the lanyard. I finally backed it off the other way to make sure everything was all clean and cleared out. A little squishing sideways and a contortion here and there, and I finally got the zipper all the way around. I think the rest of it was nominal. I was down in the LEB when you guys lowered your gear, but I could still feel the clunk in the CSM
Cernan|You could feel it in the CSM?
Evans|Yes.
Cernan|We could feel it in the LM, and we could also see the forward gear and the ladder.
Evans|Once I went back up to the couch, I could see the gear sticking out, too.
Cernan|Which one?
Evans|Whichever one is over there.
Cernan|Did it have the ladder on? Probably not. I think the ladder is on one of the Y-struts.
Evans|I think so.
Cernan|Well, anyway, that's interesting. I didn't know you could feel it over there.
Evans|Yes, I could feel it when you dropped.
Cernan|In the rendezvous radar or the landing radar self tests (the transcript will have it) there were some residual numbers in the registers that I had not seen before during these tests, when I brought up VERB 63. They didn't affect the test. The tests came out very well, and there's only one other slight anomaly in the rendezvous radar and that was during the rendezvous radar test. It was either on this rendezvous radar test or the rendezvous radar test prior to lift-off - I think it was shaft. I did not get the cyclic oscillation in the DSKY on shaft. But the interface was good, and I'm not sure what the particulars of that problem were. At undocking we had P47 running in the LM, and I got zero in all three registers, zero residual velocity as a result of the CSM soft and open total undocking. Systems operation throughout that time was normal. Vehicle performance was as expected, in terms of attitude control.
Cernan|Lunar landmark recognition - We were able to be in attitude and recognize and look at the landing site on that first pass when we went over. The MSFN relay worked. Generally throughout the flight, I think MSFN relay is more of a pain when you've got good VHF with the other vehicle than it is anything else, because you end up getting a repeat on the voice. I recommend against MSFN relay when you can use direct VHF voice.
Schmitt|Yes, I agree. On the systems, I was surprised that the component lights in the test positions were very dim. But when they are activated by the caution and warning system, they are bright. I guess I never realized that before. Purely academic interest at this stage.
Cernan|The secondary glycol pump start up was, I recall, a somewhat ragged start up, as if the pump was slightly cavitating for about 15 seconds. Then it was smooth. There was no subsequent indication of the problem with the secondary loop because we didn't use it subsequently.
Schmitt|Referring to that radar test, it was the PGNCS turn on self test. I had a 400 in R-2 initially, and I had never seen that before in PGNCS turn on. That's what I was referring to about something different in the registers. It was on the initial PCNGS turn on, and self test.
Cernan|All the alignments went well. One thing that we discovered - the gimbals apparently were mistrimmed on the descent engine prior to lift-off. Someone is going to have to resolve whether that's true or not. The pitch and the yaw gimbal trim in the DAP were reversed as to our checklist. When I inquired about it, I found out that our checklist was correct, which gave me an impression that the gimbals were both mistrimmed. But they were so close to each other that the ground indicated we should press on and we should see no reaction to that mistrim, and to start up. We did and we did not see any indication of the mistrim. If pitch and yaw had been separated quite a bit, I'm sure we probably would have had to go through a retrim of the gimbals during the DPS throttle check.
Schmitt|One clarification comment with respect to the AGS. I mentioned yesterday that I thought it was a Z-gyro that indicated greater than spec calibration. It was the Z-gyro, just slightly greater, about 0.4
|Separation Through LM Touchdown

|Command Module

Evans|In optics tracking, I tracked RP-3 which is about 5 minutes prior to the subsolar point. And that's too close to the subsolar point to be doing any optics tracking. As soon as I got to the TCA on that thing, I completely lost the visibility of the landmark. So the only good marks on that are going to be prior to TCA.
Cernan|What was that landmark?
Evans|That was the landmark for updating the mapping camera film. Actually, it is a recalibration of those particular points that had been tracked on previous launches.
The circularization burn was a good burn. The only anomalous-type thing on that is that the residuals prior to trimming were plus 1.70 and minus 0.6. The minimum impulse is a 4-second burn. It underburned in the minimum-impulse case by 1.7 ft/sec. It turned out to be no problem. The ORDEAL worked as advertised throughout the flight.
|Lunar Module

Cernan|Prep for PDI - just went out of the Activation Checklist into the Timeline Book. There are no notes concerning any anomalies. We stayed on the time line and as I said, we met the milestones with the ground. We came around the horn for PDI and established comm, and the ground had a load waiting for us. We had no NOUN 69 prior to P63.
Schmitt|We did have the communications problem prior to PDI. The thing that started it off was the ground started up-linking on the omni, which they had never done before in the sims that I remember, unless it was a situation where we hadn't gotten the steerable. They started on the omni. I was not watching that, and I switched out of the omni to the steerable in the middle of the up-link. That started the problem, which apparently was compounded, as I found out last night. Anyway, the Goldstone antenna went belly up somehow, and the men who talked to me last night still do not know how. Somebody may, and I'm sure it'll be worked out. The up-link did get in and all you had to do was proceed on the VERB 33. We did have a good up-link, and that whole thing was in there but nobody's quite sure how it actually got in there. The ground surprised us by coming up almost immediately with that up-link, which we've never seen before. In fact, I expected it would be quite late.
Cernan|We'd seen them come up fast, but they always waited for the steerable.
Schmitt|Yes. That's what caught me by surprise. At any rate, we got it in there and there was no subsequent problem. The comm thing did delay us, and we were running a little bit behind the time line.
Let me mention one thing on the DPS start which I didn't mention yesterday. And that is monitoring 471 in the AGS showed essentially no Delta-V accumulation in Y. That was a good idea, although it was unnecessary.
Cernan|As far as the start was concerned, the LMP confirmed ullage. I had my physiological cue, and I knew we had ullage. I was prepared to back up the ullage and back up the start, but we got an automatic performance in both.
Schmitt|It was very clear that the SHe tank had opened up within a few seconds. We got our first jump in pressure a lot sooner than I expected.
Cernan|All the pyro functions prior to PDI in the LM we could verify with a physiological cue. We could feel, and/or hear all of these functions.
Schmitt|And this was suited.
Cernan|In some cases, it was suited; not all.
