0034252|148-22679.jpg|22679|NN|148|JSC scan|SOUTH WEST AFRICA, SOUTH ATLANTIC OCEAN|
0034300|148-22680.jpg|22680|NN|148|JSC scan|LM ADAPTER PANELS, AFRICA|
0034310|148-22681.jpg|22681|NN|148|JSC scan|LM ADAPTER PANELS, AFRICA|
0034320|148-22682.jpg|22682|NN|148|JSC scan|LM ADAPTER PANELS, AFRICA|
0034500|148-22683.jpg|22683|NN|148|JSC scan|LM ADAPTER PANELS, DEBRIS|
0034510|148-22684.jpg|22684|NN|148|JSC scan|LM ADAPTER PANELS, DEBRIS|
0034515|148-22685.jpg|22685|NN|148|JSC scan|view of Earth featuring Africa and Madagascar|
0034545|148-22686.jpg|22686|NN|148|JSC scan|AFRICA, RED SEA, GULF OF ADEN|
0034622|148-22687.jpg|22687|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0034630|148-22688.jpg|22688|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0034640|148-22689.jpg|22689|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0034730|148-22690.jpg|22690|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035000|148-22691.jpg|22691|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035200|148-22692.jpg|22692|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035230|148-22693.jpg|22693|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035245|148-22694.jpg|22694|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035300|148-22695.jpg|22695|NN|148|JSC scan|view of LM in S-IVB adapter during transposition and docking|
0035320|148-22696.jpg|22696|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035325|148-22697.jpg|22697|NN|148|JSC scan|TRANSPOSITION, DOCKING, SIVB, LM, DEBRIS|
0035425|148-22698.jpg|22698|NN|148|JSC scan|view of LM in S-IVB adapter during transposition and docking|
0044729|148-22699.jpg|22699|NN|148|JSC scan|AFRICA, ARABIA, RED SEA|
0044735|148-22700.jpg|22700|NN|148|JSC scan|AFRICA, ARABIA, RED SEA, GULF OF ADEN|
0044740|148-22701.jpg|22701|NN|148|JSC scan|AFRICA, ARABIA, MADAGASCAR|
0044745|148-22702.jpg|22702|NN|148|JSC scan|AFRICA, ARABIA, MADAGASCAR|
0045025|148-22703.jpg|22703|NN|148|JSC scan|SIVB, LM|
0045030|148-22704.jpg|22704|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045035|148-22705.jpg|22705|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045040|148-22706.jpg|22706|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045045|148-22707.jpg|22707|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045330|148-22708.jpg|22708|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045335|148-22709.jpg|22709|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045340|148-22710.jpg|22710|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045345|148-22711.jpg|22711|NN|148|JSC scan|SIVB, LM THRUSTERS, ANTENNA|
0045710|148-22712.jpg|22712|NN|148|JSC scan|SIVB|
0045715|148-22713.jpg|22713|NN|148|JSC scan|SIVB|
0045720|148-22714.jpg|22714|NN|148|JSC scan|discarded S-IVB stage which later impacted on the Moon's surface|
0045725|148-22715.jpg|22715|NN|148|JSC scan|SIVB|
0045730|148-22716.jpg|22716|NN|148|JSC scan|SIVB|
0045740|148-22717.jpg|22717|NN|148|JSC scan|AFRICA, MADAGASCAR|
0045750|148-22718.jpg|22718|NN|148|JSC scan|AFRICA, ARABIA, INDIA|
0045800|148-22719.jpg|22719|NN|148|JSC scan|AFRICA|
0045810|148-22720.jpg|22720|NN|148|JSC scan|AFRICA, SOUTHERN|
0045820|148-22721.jpg|22721|NN|148|JSC scan|AFRICA, ANTARCTICA|
0045830|148-22722.jpg|22722|NN|148|JSC scan|AFRICA, ARABIA, RED SEA|
0045850|148-22724.jpg|22724|NN|148|JSC scan|SIVB|
0054715|148-22725.jpg|22725|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054725|148-22726.jpg|22726|NN|148|JSC scan|"""Full Earth"" photographed during lunar coast"|
0054745|148-22727.jpg|22727|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054835|148-22728.jpg|22728|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054900|148-22729.jpg|22729|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054910|148-22730.jpg|22730|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054930|148-22731.jpg|22731|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0054938|148-22732.jpg|22732|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0055010|148-22733.jpg|22733|NN|148|JSC scan|AFRICA, ARABIA, ANTARCTICA|
0075433|148-22734.jpg|22734|NN|148|JSC scan|AFRICA, SOUTH AMERICA, ANTARCTICA|
0075443|148-22735.jpg|22735|NN|148|JSC scan|AFRICA, SOUTH AMERICA, ANTARCTICA|
0075453|148-22736.jpg|22736|NN|148|JSC scan|AFRICA, SOUTH AMERICA, ANTARCTICA|
0075503|148-22737.jpg|22737|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0075523|148-22738.jpg|22738|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0075543|148-22739.jpg|22739|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0075553|148-22740.jpg|22740|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0200012|148-22741.jpg|22741|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0200022|148-22742.jpg|22742|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0221717|148-22743.jpg|22743|NN|148|JSC scan|AFRICA, SOUTH AMERICA, ANTARCTICA|
0221727|148-22744.jpg|22744|NN|148|JSC scan|AFRICA, SOUTH AMERICA, ANTARCTICA|
0241753|148-22745.jpg|22745|NN|148|JSC scan|NORTH AND SOUTH AMERICA, ANTARCTICA|
0241803|148-22746.jpg|22746|NN|148|JSC scan|NORTH AND SOUTH AMERICA, ANTARCTICA|
0333100|148-22747.jpg|22747|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0333110|148-22748.jpg|22748|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0480937|148-22749.jpg|22749|NN|148|JSC scan|AFRICA, SOUTH AMERICA|
0480947|148-22750.jpg|22750|NN|148|JSC scan|AFRICA, SOUTH AMERICA|
0480957|148-22751.jpg|22751|NN|148|JSC scan|AFRICA, SOUTH AMERICA|
0592041|148-22758.jpg|22758|NN|148|JSC scan|NORTH AND SOUTH AMERICA, ANTARCTICA|
0592051|148-22759.jpg|22759|NN|148|JSC scan|NORTH AND SOUTH AMERICA, ANTARCTICA|
0593000|148-22760.jpg|22760|NN|148|JSC scan|PACIFIC OCEAN, ANTARCTICA|
0600050|148-22761.jpg|22761|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0600100|148-22762.jpg|22762|NN|148|JSC scan|AUSTRALIA, ANTARCTICA|
0605310|148-22752.jpg|22752|NN|148|JSC scan|CSM VIEWED FROM LM|
0605320|148-22753.jpg|22753|NN|148|JSC scan|CSM VIEWED FROM LM|
0605330|148-22754.jpg|22754|NN|148|JSC scan|CSM VIEWED FROM LM|
0605340|148-22755.jpg|22755|NN|148|JSC scan|CSM VIEWED FROM LM|
0605350|148-22756.jpg|22756|NN|148|JSC scan|CSM viewed from LM|
0605356|148-22757.jpg|22757|NN|148|JSC scan|CSM VIEWED FROM LM|
0610000|148-22763.jpg|22763|NN|148|JSC scan|AFRICA, ANTARCTICA|
0610010|148-22764.jpg|22764|NN|148|JSC scan|AFRICA, ANTARCTICA|
0841020|149-22776.jpg|22776|KK|149|JSC scan|EARTH|
0841030|149-22777.jpg|22777|KK|149|JSC scan|EARTH|
0841040|149-22779.jpg|22779|KK|149|JSC scan|EARTH|
0892402|149-22780.jpg|22780|KK|149|JSC scan|KING, RADAR ANTENNA|
0892444|149-22781.jpg|22781|KK|149|JSC scan|FIRSOV, RADAR ANTENNA|
0892527|149-22782.jpg|22782|KK|149|JSC scan|LOBACHEVSKY|
0892610|149-22783.jpg|22783|KK|149|JSC scan|GODDARD, AL-BIRUNI|
0892652|149-22784.jpg|22784|KK|149|JSC scan|GODDARD, W OF|
0892735|149-22785.jpg|22785|KK|149|JSC scan|GODDARD, W OF|
0892818|149-22786.jpg|22786|KK|149|JSC scan|NEPER, SMYTH'S SEA|
0892900|149-22787.jpg|22787|KK|149|JSC scan|FIRMICUS, CRISES, SEA OF|
0892943|149-22788.jpg|22788|KK|149|JSC scan|PICARD x, CRISES, SEA OF|
0893026|149-22789.jpg|22789|KK|149|JSC scan|PICARD, LICK, YERKES|
0893109|149-22790.jpg|22790|KK|149|JSC scan|PEIRCE, YERKES|
0893151|149-22791.jpg|22791|KK|149|JSC scan|PICARD, LICK, YERKES|
0893234|149-22792.jpg|22792|KK|149|JSC scan|TARUNTIUS, A, GLAISHER|
0893317|149-22793.jpg|22793|KK|149|JSC scan|PROCLUS, LICK, YERKES, GLAISHER|
0893359|149-22794.jpg|22794|KK|149|JSC scan|PROCLUS, GLAISHER|
0894027|S72-54999.jpg|S72-54999|||research: Eric Jones|Seismologist Maurice Ewing examining data from the Passive Seismic Experiment (PSE)|
1100809|151-23199.jpg|23199|OO|151|JSC scan|LM IN LUNAR ORBIT|
1100823|151-23200.jpg|23200|OO|151|JSC scan|LM IN LUNAR ORBIT|
1100930|147-22451.jpg|22451|A|147|JSC scan|CSM viewed from LM|
1100935|147-22452.jpg|22452|A|147|JSC scan|CSM VIEWED FROM LM|
1100950|151-23201.jpg|23201|OO|151|JSC scan|Lunar Module viewed from Command Module|
1100958|151-23202.jpg|23202|OO|151|JSC scan|LM IN LUNAR ORBIT|
1101034|151-23203.jpg|23203|OO|151|JSC scan|LM IN LUNAR ORBIT|
1101037|151-23204.jpg|23204|OO|151|JSC scan|LM IN LUNAR ORBIT|
1101047|151-23205.jpg|23205|OO|151|JSC scan|LM IN LUNAR ORBIT|
1101054|151-23206.jpg|23206|OO|151|JSC scan|LM IN LUNAR ORBIT|
1101147|151-23207.jpg|23207|OO|151|JSC scan|LM IN LUNAR ORBIT, SUN GLARE|
1104839|147-22453.jpg|22453|A|147|JSC scan|CSM VIEWED FROM LM, BECVAR, NW WALL|
1104922|147-22454.jpg|22454|A|147|JSC scan|CSM VIEWED FROM LM, BECVAR, W OF|
1104933|147-22455.jpg|22455|A|147|JSC scan|CSM VIEWED FROM LM, BECVAR, W OF|
1105001|147-22456.jpg|22456|A|147|JSC scan|CSM viewed from LM / W of Becvar|
1105100|147-22457.jpg|22457|A|147|JSC scan|CSM VIEWED FROM LM, ABUL WAFA, N WALL|
1105134|147-22458.jpg|22458|A|147|JSC scan|CSM VIEWED FROM LM, ABUL WAFA, NW WALL|
1105147|147-22459.jpg|22459|A|147|JSC scan|CSM VIEWED FROM LM, FIRSOV, SE OF|
1105224|147-22460.jpg|22460|A|147|JSC scan|CSM VIEWED FROM LM, FIRSOV, S WALL|
1105301|147-22461.jpg|22461|A|147|JSC scan|CSM VIEWED FROM LM, FIRSOV, W OF|
1105328|147-22462.jpg|22462|A|147|JSC scan|CSM VIEWED FROM LM, FIRSOV, W OF|
1105900|147-22463.jpg|22463|A|147|JSC scan|CSM viewed from LM / Peirce C|
1110000|147-22464.jpg|22464|A|147|JSC scan|Gene took this photo on the orbit before final descent. On the final approach, Gene flew Challenger down over the Sculptured Hills (low, knobby hills in sunlight just right of frame center) and out over the valley floor before landing a little north of the Trident group of craters. The CSM with Ron Evans can be seen in the left distance with the South Massif in the background. Henry is the furthermost of the three largish craters at the foot of the North Massif to the right.|
1110005|147-22465.jpg|22465|A|147|JSC scan|Gene took this photo on the orbit before final descent. On the final approach, Gene flew Challenger down over the Sculptured Hills (low, knobby hills in sunlight just right of frame center) and out over the valley floor before landing a little north of the Trident group of craters. The CSM with Ron Evans can be seen in the left distance with the South Massif in the background. Henry is the furthermost of the three largish craters at the foot of the North Massif to the right.|
1110015|147-22466.jpg|22466|A|147|JSC scan|CSM, APOLLO 17 LANDING SITE|
1110020|147-22467.jpg|22467|A|147|JSC scan|CSM, APOLLO 17 LANDING SITE|
1110100|147-22468.jpg|22468|A|147|JSC scan|CSM VIEWED FROM LM|
1150303|147-22469.jpg|22469|A|147|Jack Schmitt|LM WINDOW PAN|
1150308|147-22470.jpg|22470|A|147|Jack Schmitt|LM WINDOW PAN|
1150313|147-22471.jpg|22471|A|147|Jack Schmitt|LM WINDOW PAN|
1150319|147-22472.jpg|22472|A|147|Jack Schmitt|LM WINDOW PAN|
1150324|147-22473.jpg|22473|A|147|Jack Schmitt|LM WINDOW PAN|
1150330|147-22474.jpg|22474|A|147|Jack Schmitt|LM WINDOW PAN|
1150335|147-22475.jpg|22475|A|147|Jack Schmitt|LM WINDOW PAN|
1150341|147-22476.jpg|22476|A|147|Jack Schmitt|LM WINDOW PAN|
1150346|147-22477.jpg|22477|A|147|Jack Schmitt|LM WINDOW PAN|
1150352|147-22478.jpg|22478|A|147|Jack Schmitt|LM WINDOW PAN|
1150357|147-22479.jpg|22479|A|147|Jack Schmitt|LM WINDOW PAN|
1150402|147-22480.jpg|22480|A|147|Jack Schmitt|LM WINDOW PAN|
1150408|147-22481.jpg|22481|A|147|Jack Schmitt|LM WINDOW PAN|
1150413|147-22482.jpg|22482|A|147|Jack Schmitt|LM WINDOW PAN|
1150419|147-22483.jpg|22483|A|147|Jack Schmitt|LM WINDOW PAN|
1150424|147-22484.jpg|22484|A|147|Jack Schmitt|LM WINDOW PAN|
1150430|147-22485.jpg|22485|A|147|Jack Schmitt|LM WINDOW PAN|
1150435|147-22486.jpg|22486|A|147|Jack Schmitt|LM WINDOW PAN|
1150441|147-22487.jpg|22487|A|147|Jack Schmitt|LM WINDOW PAN|
1150446|147-22488.jpg|22488|A|147|Jack Schmitt|LM WINDOW PAN|
1150452|147-22489.jpg|22489|A|147|Jack Schmitt|LM WINDOW PAN|
1150457|147-22490.jpg|22490|A|147|Jack Schmitt|LM WINDOW PAN|
1150502|147-22491.jpg|22491|A|147|Jack Schmitt|LM WINDOW PAN|
1174540|147-22492.jpg|22492|A|147|Jack Schmitt|STA LM, PAN|
1174543|147-22493.jpg|22493|A|147|Jack Schmitt|STA LM, PAN|
1174547|147-22494.jpg|22494|A|147|Jack Schmitt|STA LM, PAN|
1174550|147-22495.jpg|22495|A|147|Jack Schmitt|STA LM, PAN|
1174554|147-22496.jpg|22496|A|147|Jack Schmitt|STA LM, PAN|
1174557|147-22497.jpg|22497|A|147|Jack Schmitt|STA LM, PAN|
1174601|147-22498.jpg|22498|A|147|Jack Schmitt|STA LM, PAN|
1174604|147-22499.jpg|22499|A|147|Jack Schmitt|STA LM, PAN|
1174608|147-22500.jpg|22500|A|147|Jack Schmitt|STA LM, PAN|
1174612|147-22501.jpg|22501|A|147|Jack Schmitt|STA LM, PAN|
1174615|147-22502.jpg|22502|A|147|Jack Schmitt|STA LM, PAN|
1174619|147-22503.jpg|22503|A|147|Jack Schmitt|STA LM, PAN|
1174622|147-22504.jpg|22504|A|147|Jack Schmitt|STA LM, PAN|
1174626|147-22505.jpg|22505|A|147|Jack Schmitt|STA LM, PAN|
1174629|147-22506.jpg|22506|A|147|Jack Schmitt|STA LM, PAN|
1174633|147-22507.jpg|22507|A|147|Jack Schmitt|STA LM, PAN|
1174637|147-22508.jpg|22508|A|147|Jack Schmitt|STA LM, PAN|
1174640|147-22509.jpg|22509|A|147|Jack Schmitt|STA LM, PAN|
1174644|147-22510.jpg|22510|A|147|Jack Schmitt|STA LM, PAN|
1174647|147-22511.jpg|22511|A|147|Jack Schmitt|STA LM, PAN|
1174651|147-22512.jpg|22512|A|147|Jack Schmitt|STA LM, PAN|
1174654|147-22513.jpg|22513|A|147|Jack Schmitt|STA LM, PAN|
1174658|147-22514.jpg|22514|A|147|Jack Schmitt|STA LM, PAN, LM QUAD 3|
1174702|147-22515.jpg|22515|A|147|Jack Schmitt|STA LM, PAN, LM QUAD 3|
1174705|147-22516.jpg|22516|A|147|Jack Schmitt|STA LM, PAN, LM QUAD 3|
1174709|147-22517.jpg|22517|A|147|Jack Schmitt|STA LM, PAN, LM QUAD 3, 4|
1174712|147-22518.jpg|22518|A|147|Jack Schmitt|STA LM, PAN, LM SHADOW|
1174716|147-22519.jpg|22519|A|147|Jack Schmitt|STA LM, PAN, LM QUAD 4|
1174719|147-22520.jpg|22520|A|147|Jack Schmitt|STA LM, PAN, LM SHADOW|
1174826|147-22521.jpg|22521|A|147|Jack Schmitt|STA LM / CDR driving LM / LM quad 3|
1174831|147-22522.jpg|22522|A|147|Jack Schmitt|STA LM / CDR driving LM / LM quad 3|
1174836|147-22523.jpg|22523|A|147|Jack Schmitt|STA LM / CDR driving LM / LM quad 3|
1174841|147-22524.jpg|22524|A|147|Jack Schmitt|STA LM / CDR driving LM / LM quad 3|
1174846|147-22525.jpg|22525|A|147|Jack Schmitt|STA LM / CDR driving LM / LM quad 3|
1174851|147-22526.jpg|22526|A|147|Jack Schmitt|Gene Cernan test-driving Lunar Rover|
1174902|147-22527.jpg|22527|A|147|Jack Schmitt|Cernan test-driving the LRV near the LM|
1181820|134-20376.jpg|20376|B|134|Jack Schmitt|STA LM, LRV FLOOR|
1182337|134-20377.jpg|20377|B|134|Jack Schmitt|STA LM, LM, LRV, FLAG, CDR|
1182347|134-20378.jpg|20378|B|134|Jack Schmitt|Apollo 17 Commander Gene Cernan salutes the U.S. flag|
1182353|134-20379.jpg|20379|B|134|Jack Schmitt|Cernan salutes the U.S. flag|
1182422|134-20380.jpg|20380|B|134|Jack Schmitt|Cernan salutes the U.S. flag|
1182510|134-20381.jpg|20381|B|134|Gene Cernan|Jack Schmitt poses beside the U.S. flag|
1182529|134-20382.jpg|20382|B|134|Gene Cernan|Jack Schmitt poses beside the U.S. flag|
1182603|134-20383.jpg|20383|B|134|Gene Cernan|Close view of Schmitt with flag|
1182611|134-20384.jpg|20384|B|134|Gene Cernan|Jack Schmitt and U.S. flag with Earth above|
1182623|134-20385.jpg|20385|B|134|Jack Schmitt|Cernan holding corner of flag|
1182631|134-20386.jpg|20386|B|134|Jack Schmitt|Cernan and the flag|
1182650|134-20387.jpg|20387|B|134|Jack Schmitt|Cernan and U.S. flag with Earth above|
1183043|134-20388.jpg|20388|B|134|Jack Schmitt|Minus-Z (east) LM footpad|
1183232|134-20389.jpg|20389|B|134|Jack Schmitt|Front of LRV, LCRU mirror, TV camera, dustbrush, TCU, battery covers, LRV sampler cups|
1203602|147-22528.jpg|22528|A|147|Jack Schmitt|Jack's first color photo taken at the ALSEP site. He has just deployed Geophone 4, the last of the set of four. Geophone 4, Geophone Rock, Central Station, LRV. The gnomon can be seen near Geophone 3, which is to the right of Geophone Rock and about 15 meters closer to the Central Station. Note the crater at center right with blocky ejecta on its west rim. the dark boulder and it's track are pormininet of the North Massif to the right of center.|
1203608|147-22529.jpg|22529|A|147|Jack Schmitt|Jack turned to his right after taking 22528.North Massif, Wessex Cleft, previously noted crater.|
1203615|147-22530.jpg|22530|A|147|Jack Schmitt|Jack turned farther to his right. Wessex Cleft. U.S. flag at the right edge.|
