2000M&PS...35..919L|2000|Crystallization of the basaltic shergottites: Insights from crystal size distribution (CSD) analysis of pyroxenes|Lentz, Rachel C. F., McSween, Harry Y., Jr.|Meteoritics and Planetary Science|35|5|919|Quantitative petrographic analysis, using the crystal size distribution (CSD) method, provides a novel approach for examining the crystallization histories of basaltic shergottites. Grain number densities at different sizes are plotted against grain size, and the resulting curve relates to the geologic processes involved with the crystallization of the grain population. Most basaltic shergottites are dominated by pigeonite and augite, and since plagioclase is primarily interstitial, and therefore constrained in its growth by the surrounding pyroxenes, we limited our size measurements to the pyroxene phases. The groundmasses of EET A79001 lithology A and DaG 476 are fine-grained with cumulus pyroxene and interstitial plagioclase glass. Their simple linear CSD plots record a single stage of pyroxene crystallization under steady state conditions of continuous nucleation and growth. The textures of QUE 94201 and EET A79001 lithology B are quite different from the other shergottites, with intergrown pyroxene and plagioclase. Likewise, their CSD plots are also distinct, with curved trends suggesting a lack of large grains, most likely due to interference between simultaneously growing silicate phases. However, the CSD plot shapes are smooth, also implying a single stage of growth. Shergotty and Zagami, with coarser cumulus textures, display CSD plots that are generally linear over most grain sizes. This implies that conditions of nucleation and growth were dominant during formation of the pyroxene populations. Both plots, however, also display kinks, implying multiple stages of growth. A similar kink is also visible in a CSD plot of only the Mg-rich cores of Shergotty pyroxenes, suggesting the feature represents changes in conditions during core crystallization, rather than an event coincident with the change in composition to the Fe-rich rims. The plot may be interpreted as representing two stages of core growth with an intervening short hiatus of nucleation, with continued crystallization associated with ascent of the magma. Eruption onto the surface probably triggered the compositional change to Fe-rich rims. CSD analysis of products from a controlled crystallization study agree with experimental and petrologic estimates that cooling rates for Zagami were on the order of a few tenths of a degree per hour. Growth rates derived from these cooling rates suggest crystallization of Shergotty and Zagami pyroxenes occurred over a period of a few weeks to months.
1999M&PS...34..853R|1999|Properties and mixing of soil components in Apollo 17 double-drive tube 79001/2|Rao, M. N., Wentworth, S. J., Basu, A., Garrison, D. H., McKay, D. S.|Meteoritics and Planetary Science|34|6|853|Previous studies of Apollo 17 double drive tube 79001/2 showed that portions of this lunar regolith segment have some unusual properties, such as very high Is/FeO values (Morris et al., 1989) and nitrogen contents (Stone and Clayton, 1989). To understand the geologic significance of these features in this core, we determined the grain-size distribution and modal abundance of the petrographic constituents for samples from 12 depths of the core. Also, we measured the elemental and isotopic compositions of noble gases in the coarse-grained (150-250?m) and fine-grained (<20?m) sample fractions from 4 depths of this core. The agglutinate abundance and 36Ar contents show depth-related variations similar to those observed for Is/FeO and nitrogen in this core. Samples from the top (~0.5 cm depth) and the bottom (~45 cm depth) of the drive tube are related to Apollo 17 sub-mature soils with ~250-300 Ma GCR (galactic cosmic ray) exposure age. But the soil at the top of the drive tube received additional surface irradiation for ~2 Ma after deposition at Van Serg. The samples at intermediate depths i.e. ~7 cm (upper zone) and ~20 cm (lower zone) of the 79001/2 core show features characteristic of mixtures of Apollo 17 mature soils and finely comminuted regolith breccias having ~600-800 Ma GCR exposure age. The mixing ratios between the coarse and fine fractions of the intermediate-depth samples are similar to each other. Though the mixing ratios for the samples from the top and the bottom of the core are also similar to each other, they differ significantly from the ratios at intermediate depths. The results presented here are consistent with the two component Van Serg core model proposed by Stone and Clayton (1989) and McKay et al. (1988).
1999M&PS...34..357M|1999|An impact melt origin for Lithology A of Martian meteorite EETA79001|Mittlefehldt, David W., Lindstrom, David J., Lindstrom, Marilyn M., Martinez, Rene R.|Meteoritics and Planetary Science|34|3|357|Mixing models using major and trace elements show that the bulk composition of lithology A (xenocryst-bearing magnesian basalt) of EETA79001 can be reasonably approximated as a simple mixture of ~44% EETA79001 lithology B (ferroan basalt) and ~56% of ALHA77005 light lithology (incompatible element-poor lherzolite). Micro-INAA data on xenocryst-free groundmass samples of lithology A show that about 20-25% of the melt phase could be dissolved lherzolite. The bulk and groundmass samples of lithology A have excesses in Au, indicating either meteoritic contamination or addition by some unknown martian geochemical process. Previous workers have suggested that lithology A was formed by either assimilation of cumulates like ALHA77005 by a basalt like lithology B, or by mixing of basaltic and lherzolitic magmas. The former scenario is energetically improbable and unlikely to explain the normal Fe/Mg zonation in lithology A groundmass pyroxenes, while the latter is unlikely to satisfy the constraints of the mixing model indicating the ultramafic component is poor in incompatible elements. We suggest rather that EETA79001 lithology A is an impact melt composed dominantly of basalt like lithology B and lherzolitic cumulates like the trace element poor fraction of ALHA77005 or Y-793605. This model can satisfy the energetic, petrologic and geochemical constraints imposed by the samples. If EETA79001 lithology A is an impact melt, this would have considerable consequences for current models of martian petrologic evolution. It would call into question the generally accepted age of magmatism of martian basalts, and preclude the use of lithology A groundmass as a primary martian basalt composition in experimental studies. Regardless, the latter is required because lithology A groundmass is a hybrid composition.
1999GeCoA..63.2105W|1999|Origin of planetary cores: Evidence from highly siderophile elements in Martian meteorites|Warren, Paul H., Kallemeyn, Gregory W., Kyte, Frank T.|Geochimica et Cosmochimica Acta|63|13|2105|We present new bulk compositional data for 6 martian meteorites, including highly siderophile elements Ni, Re, Os, Ir and Au. These and literature data are utilized for comparison versus the siderophile systematics of igneous rocks from Earth, the Moon, and the HED asteroid. The siderophile composition of ALH84001 is clearly anomalous. Whether this reflects a more reducing environment on primordial Mars when this ancient rock first crystallized, or secondary alteration, is unclear. QUE94201 shows remarkable similarity with EET79001-B for siderophile as well as lithophile elements; both are extraordinarily depleted in the "noblest" siderophiles (Os and Ir), to roughly 0.00001 × CI chondrites. As in terrestrial igneous rocks, among martian rocks Ni, Os and Ir show strong correlations vs. MgO. In the case of MgO vs. Ni, the martian trend is displaced toward lower Ni by a large factor (5), but the Os and Ir trends are not significantly displaced from their terrestrial counterparts. For Mars, Re shows a rough correlation with MgO, indicating compatible behavior, in contrast to its mildly incompatible behavior on Earth. Among martian MgO-rich rocks, Au shows a weak anticorrelation vs. MgO, resembling the terrestrial distribution except for a displacement toward 2-3 times lower Au. The same elements (Ni, Re, Os, Ir and Au) show similar correlations with Cr substituted for MgO. Data for lunar and HED rocks generally show less clear-cut trends (relatively few MgO-rich samples are available). These trends are exploited to infer the compositions of the primitive Earth, Mars, Moon and HED mantles, by assuming that the trend intercepts the bulk MgO or Cr content of the primitive mantle at the approximate primitive mantle concentration of the siderophile element. Results for Earth show good agreement with earlier estimates. For Mars, the implied primitive mantle composition is remarkably similar to the Earth's, except for 5 times lower Ni. The best constrained of the extremely siderophile elements, Os and Ir, are present in the martian mantle at 0.005 times CI, in comparison to 0.007 times CI in Earth's mantle. This similarity constitutes a key constraint on the style of core-mantle differentiation in both Mars and Earth. Successful models should predict similarly high concentrations of noble siderophile elements in both the martian and terrestrial mantles ("high" compared to the lunar and HED mantles, and to models of simple partitioning at typical low-pressure magmatic temperatures), but only predict high Ni for the Earth's mantle. Models that engender the noble siderophile excess in Earth's mantle through a uniquely terrestrial process, such as a Moon-forming giant impact, have difficulty explaining the similarity of outcome (except for Ni) on Mars. The high Ni content of the terrestrial mantle is probably an effect traceable to Earth's size. For the more highly siderophile elements like Os and Ir, the simplest model consistent with available constraints is the veneer hypothesis. Core-mantle differentiation was notably inefficient on the largest terrestrial planets, because during the final ̃ 1% of accretion these bodies acquired sufficient H <SUB>2</SUB>O to oxidize most of the later-accreting Fe-metal, thus eliminating the carrier phase for segregation of siderophile elements into the core.
1998M&PS...33..181M|1998|Mineralogy of Antarctic basaltic shergottite QUE94201: Similarities to EETA7900 1 (Lithology B) martian meteorite|Mikouchi, Takashi, Miyamoto, Masamichi, McKay, Gordon A.|Meteoritics and Planetary Science|33|2|181|Antarctic meteorite QUE94201 is a new basaltic shergottite that is mainly composed of subequal amounts of maskelynite and pyroxenes (pigeonite and augite) plus abundant merrillite and accessory phases. It also contains impact melt. Complex zoning patterns in QUE94201 pyroxenes revealed by elemental map analyses using an electron microprobe suggest a crystallization sequence from Mg-rich pigeonite (En62Fs30Wo8) to extremely Fe-rich pigeonite (En5Fs81Wo14) via {110} Mg-rich augite bands (En44Fs20Wo36) in a single crystal. These textures, along with the abundant plagioclase (maskelynite), indicates single-stage rapid cooling (> 5 oC/yr) of this rock from a supercooled magma. Transition from Mg-rich augite to Fe-rich pigeonite reflects the onset of plagioclase crystallization. Enrichment of late-stage phases in QUE94201 implies crystallization from an evolved magma and suggests a different parent magma composition from the other basaltic shergottites. Lithology B of EETA79001 basaltic shergottite contains pyroxenes that show complex zoning with augite bands similar to those in QUE94201 pyroxene, suggesting similar one-stage rapid cooling. Lithology B of EETA79001 also resembles QUE94201 in its coarse-grained texture of silicates and its high abundance of maskelynite, although QUE94201 probably crystallized from a more fractionated magma. We also note that some Apollo lunar mare basalts (e.g., 12020 and 12021) have similar mineralogy and petrology to QUE94201, especially in pyroxene zoning. All these basaltic rocks with complex pyroxene zoning suggest rapid metastable crystallization from supercooled magmas.
1997M&PS...32..803C|1997|Magnetic properties of martian meteorites: Implications for an ancient martian magnetic field.|Collinson, D. W.|Meteoritics and Planetary Science|32|6|803|The magnetic properties of samples of seven Martian meteorites (EET79001, Zagami, Nakhla, Lafayette, Governador Yaladares, Chassigny and ALH 84001) have been investigated. All possess a weak, very stable primary natural remanent rnagnetization (NRM), and some have less stable secondary components. In some cases the latter are associated with magnetic contamination of the samples, imparted since their recovery, and with viscous magnetization, acquired during exposure of the meteorites to the geomagnetic field since they fell. The magnetic properties are carried by a small content (<1%) of titanomagnetite and, in ALH 84001, possibly by magnetite as well. The most likely source of the primary NRM is a thermoremanent magnetization, acquired when the meteorite material last cooled from a high temperature in the presence of a magnetic field. Current evidence is that this was 1.3 Ga ago for the nakhlites and Chassigny and 180 Ma for shergottites: the time of the last relevant cooling of ALH 84001 is not presently known. Preliminary estimates of the strength of the magnetizing field are in the range 0.5-5 deg T, at least an order of magnitude greater than the present field. It is tentatively concluded that the magnetic field was generated by a dynamo process in a Martian core with appropriate structure and properties.
1997LPI....28..955M|1997|Similarities in Zoning of Pyroxenes from QUE94201 and EETA79001 Martian Meteorites|Mikouchi, T., Miyamoto, M., McKay, G.|Lunar and Planetary Science Conference|28||955|Complex zoning of minerals is often observed in volcanic rocks and experimental products, and is considered to be produced by crystal growth. QUE94201, a recently discovered basaltic shergottite, contains coarse-grained, complexly-zoned crystals of pyroxene. The QUE94201 pyroxene is zoned from Mg-rich pigeonite cores through an intermediate zone of Mg-rich augite and then to extremely Fe-rich pigeonite rims. This unique zoning of pyroxene has been reported from Apollo lunar mare basalts; however, no similar zoning of pyroxene has been reported from Martian meteorites. We have surveyed pyroxenes of Martian meteorites, especially shergottites using an elemental mapping technique by JEOL JXA8900L electron microprobe, and found that pyroxenes from lithology B of EETA79001 show similar complex zoning to QUE94201 pyroxenes. Zoning of this type has not been detected from pyroxenes in Zagami, ALH77005, LEW88516, and Y793605. The affinity of zoning pattern and chemical composition between QUE94201 and EETA79001B pyroxenes indicate similar crystallization condition of these shergottites, although QUE94201 is more enriched in late-crystallized phases.
1997LPI....28.1535W|1997|Composition and Textures of Impact and Volcanic Glasses in the 79001/2 Core|Weitz, C. M., Rutherford, M. J., Head, J. W., III|Lunar and Planetary Science Conference|28||1535|We have studied thin sections from the 79001/2 core taken on the rim of the 90-m diameter impact crater Van Serg. The core is a mixture of basalt and highland fragments, lithics, agglutinates, and impact and volcanic glasses. The core is significantly different from the 74001/2 core taken on the rim of the impact crater Shorty. While the 74001/2 core is composed of only orange glasses and their crystallized equivalents and therefore represents a stratigraphic section at depth, the 79001/2 core represents a mixture of components making up the regolith. Our interest in the 79001/2 core was to search for volcanic glasses and determine their relationship to those found at Shorty. Each of the 19 thin sections in the Van Serg core was studied and glasses were identified. Impact and volcanic glasses that had a unique texture were compositionally analyzed, as were 128 glasses from two thin sections in the core.
1997GeCoA..61.2749E|1997|Ejection times of Martian meteorites|Eugster, O., Weigel, A., Polnau, E.|Geochimica et Cosmochimica Acta|61|13|2749|Noble gas isotopic analyses were made for four meteorites whose origin is Mars: basaltic shergottites Queen Alexandra Range 94201, Zagami, the Iherzolite LEW88516, and orthopyroxenite Allan Hills 84001. The latter one was separated into orthopyroxene, chromite, and maskelynite fractions. Ejection times were calculated for all Martian meteorites using cosmic-ray exposure ages based on <SUP>3</SUP>He, <SUP>21</SUP>Ne, and <SUP>38</SUP>Ar concentrations and literature data on the terrestrial ages. We discuss the arguments for a scenario in which they were ejected from Mars by asteroidal or cometary impact as small meteoroids and were delivered to Earth within and up to 15 million years. The basaltic shergottites QUE94201, Shergotty, and Zagami show an ejection age cluster at 2.76 Ma, the fourth basaltic shergottite EET79001 being younger (0.82 Ma). Lherzolites LEW88516 and ALH77005 were ejected by a later event 3.84 Ma ago. All nakhlites, Nakhla, Governador Valadares, and Lafayette, originate from an event 11.0 Ma ago. Although Chassigny is chemically distinct from the nakhlites, its ejection age is 11.6 Ma. Whether this is a separate event cannot be decided from the available data. Finally, orthopyroxenite ALH84001 was launched from Mars 14.4 Ma ago. The distribution of the delivery times for Martian meteorites to Earth reflect individual impact events onto five or six different source terrains. This result is significant in the context of a comprehensive knowledge of the Martian crust composition. Finally, we derived the K- <SUP>40</SUP>Ar gas retention age of ALH84001 mineral fractions adopting two different models: Assuming a component of Martian atmospheric Ar with <SUP>40</SUP>Ar/<SUP>36</SUP>Ar = 1790 trapped by this meteorite we obtained an age of 3390 Ma. On the other hand, assuming no contribution of Martian atmospheric Ar, the resulting K- <SUP>40</SUP>Ar age is about 4100 Ma, that is, roughly 500 Ma younger than the reported SmNd crystallization age.
1995GeCoA..59.2105M|1995|Orthopyroxenite ALH84001 and shergottite ALH77005: Additional evidence for a martian origin from noble gases|Miura, Yayoi N., Nagao, Keisuke, Sugiura, Naoji, Sagawa, Hitoshi, Matsubara, Kayo|Geochimica et Cosmochimica Acta|59|10|2105|Concentrations and isotopic ratios of noble gases have been determined for two martian meteorites, ALH84001 and ALH77005. ALH84001, a newly recognized martian orthopyroxenite, has a high <SUP>129</SUP>Xe/<SUP>132</SUP>Xe ratio (≈2.1), which is similar to that observed for the glass portion (lithology C) of shergottite EETA79001. The elemental ratios of trapped Ar, Kr, and Xe, the cosmic-ray exposure age (14.5 ± 1.8 m.y.) and the KAr age (3-4 b.y.) of ALH84001 are not identical with those of EETA79001 or any other martian meteorite. Therefore, ALH84001 may not originate from the same area as the other martian meteorites. The noble gas data of ALH77005 shergottite are compatible with previously reported data. Argon, Kr, and Xe are heavily contaminated by elementally fractionated terrestrial atmospheric gases. A cosmic-ray exposure age of 2.9 ± 0.7 m.y. and a KAr age of 1.33 ± 0.13 b.y. were obtained for this meteorite.
1994GeCoA..58.1367L|1994|Trace element identification of three chemically distinct very low titanium (VLT) basalt glasses from apollo 17|Lindstrom, David J., Wentworth, Susan J., Martinez, Rene R., McKay, David S.|Geochimica et Cosmochimica Acta|58|4|1367|Lunar basaltic samples of VLT (Very Low Titanium) composition occur primarily as small glass fragments in the regolith at the Apollo 17 landing site. Electron microprobe analyses of glasses from the double drive tube 79001/2 (90-150 μm size fraction of soils from mean depths of 0.8-16.8 cm) indicate that 34 of 90 (38%) are of VLT composition. A subset of twenty glasses was removed from the thin sections using a micro-coring device and analyzed using special micro-INAA techniques to obtain major and trace element abundances. On the basis of the results, we delineate three distinct groups which have been named for their relative amounts of Co: HICo, MECo, and LOCo Apollo 17 VLTs. The most magnesian HICo basalt glasses (4 of 34, or about 12% of the VLT glasses) are probably pristine pyroclastics. Soil breccias 79135 and 70295 apparently contain only this type of VLT glass. The medium-Co MECo glasses (6 of 34, 18%) strongly resemble the largest sample of VLT composition, the olivine vitrophyre 78526, as well as all three of the Apollo 17 VLT lithic fragments that have been analyzed for trace elements. The LOCo VLT glasses (23 of 34, 68%) are more enigmatic. Trace element concentrations require that these three VLT compositions cannot be related by simple igneous processes. The distribution of the three types provides important information on the sequence of events that produced the regolith at the Apollo 17 site.
1992ga17.conf...29L|1992|Geochemistry of HASP, VLT, and Other Glasses from Double Drive Tube 79001/2|Lindstrom, D. J., Wentworth, S. J., Martinez, R. R., McKay, D. S.|Geology of the Apollo 17 Landing Site|||29|The Apollo 17 double drive tube 79001/2 (station 9, Van Serg Crater) is distinctive because of its extreme maturity, abundance, and variety of glass clasts. It contains mare glasses of both high Ti and very low Ti (VLT) compositions, and highland glasses of all compositions common in lunar regolith samples: highland basalt (feldspathic; Al2O3 greater than 23 wt percent), KREEP (Al2O3 less than 23 wt percent, K2O greater than 0.25 wt percent), and low-K Fra Mauro (LKFM; Al2O3 less than 23 wt percent, K2O less than 0.25 wt percent). It also contains rare specimens of high-alumina, silica-poor (HASP), and ultra Mg glasses. HASP glasses contain insufficient SiO2 to permit the calculation of a standard norm, and are thought to be the product of volatilization during impact melting. They have been studied by electron microprobe major-element analysis techniques but have not previously been analyzed for trace elements. The samples analyzed for this study were polished grain mounts of the 90-160 micron fraction of four sieved samples from the 79001/2 core (depth range 2.3-11.5 cm). A total of 80 glasses were analyzed by SEM/EDS and electron microprobe, and a subset of 33 of the glasses, representing a wide range of compositional types, was chosen for high-sensitivity INAA. A microdrilling device removed disks (mostly 50-100 micron diameter, weighing approx. 0.1-0.5 micro-g) for INAA. Preliminary data reported here are based only on short counts done within two weeks of irradiation.
1989LPSC...19..269M|1989|Maturity and geochemistry of the Van Serg core (79001/2) with implications for micrometeorite composition.|Morris, R. V., Korotev, R. L., Lauer, H. V., Jr.|Lunar and Planetary Science Conference Proceedings|19||269|The soil maturity and the concentration of Fe metal and 18 major and trace elements were determined along the length of the 79001/2 double drive tube collected near the Van Serg crater at the Apollo 17 station 9. Samples from the top 8.5 cm of the core are found to be very mature and to be enriched in Fe metal and siderophile elements compared to soil lower in the core. It is suggested that this enrichment may have resulted from a significant exposure at some time in the past. A soil component of metallic Fe may be related to micrometeorite impact.
1989LPSC...19..285S|1989|Nitrogen isotopes in drive tube 79002/79001: regolith history and nitrogen isotopic evolution in the solar wind.|Stone, J., Clayton, R. N.|Lunar and Planetary Science Conference Proceedings|19||285|Variations in abundance and isotopic composition of nitrogen in 79002/79001 drive tube samples result from mixing of two soil components: one mature, N-rich, and isotopically light, resembling breccia material in the core, and the other immature, N-poor, and isotopically heavy. That these materials are common to soil at each stratigraphic level in the core suggests widespread distribution in the local regolith. Preservation of mixing correlations involving nitrogen isotopic compositions and cosmogenic N-15 concentrations suggests relatively recent mixing, perhaps in association with emplacement of the core stratigraphy. Characteristics of nitrogen release from the endmember materials, relationships between their nitrogen contents and maturity, and contrasts in their cosmogenic N-15 contents are consistent with models involving secular increase of the N-15/N-14 ratio of the solar wind.
1988GeCoA..52.1937O|1988|Noble gases in SNC meteorites: Shergotty, Nakhla, Chassigny|Ott, U.|Geochimica et Cosmochimica Acta|52|7|1937|I report the elemental and isotopic composition of the noble gases in various fragments of the Shergotty, Nakhla, and Chassigny meteorites. Conclusions presented earlier (OTT and Begemann, 1985), which were based on results for trapped Ar, Kr and Xe only, are reaffirmed by the complete set of data. These include: 1) Shergotty contains trapped gases that can be described as a mixture of the gas type found in the glass of shergottite EETA 79001 (SPB-type gases; possibly introduced by shock from the Martian atmosphere) and a second component characterized by low <SUP>36</SUP>Ar /<SUP>132</SUP>Xe , <SUP>84</SUP>Kr /<SUP>132</SUP>Xe and <SUP>129</SUP>Xe /<SUP>132</SUP>Xe . Trapped gases found in Chassigny ( <SUP>36</SUP>Ar /<SUP>132</SUP>Xe ~ 10 ; <SUP>84</SUP>Kr /<SUP>132</SUP>Xe ~ 1 ; <SUP>129</SUP>Xe /<SUP>132</SUP>Xe = 1.03 ) could be a pure sample of this second component. 2) Trapped gases in Nakhla cannot be described as such a simple mixture. 3) Xe in Chassigny has a solar-like isotopic composition, with <SUP>129</SUP>Xe /<SUP>132</SUP>Xe significantly lower than in SPB-Xe (~ 1.03 vs. ~ 2.4). If these values are characteristic for interior and atmosphere, respectively, of the SPB, the evolution of the SPB and Earth must have differed greatly. Arguments are presented that Chassigny-type gases are a better choice than (fractionated) terrestrial air for the second component, that, when mixed with SPB-gases produces the Shergotty composition. The ratios <SUP>40</SUP>Ar /<SUP>36</SUP>Ar <SUB>t</SUB> and <SUP>40</SUP>Ar /<SUP>129</SUP>Xe <SUP>∗</SUP> (where <SUP>129</SUP>Xe <SUP>∗</SUP> is <SUP>129</SUP>Xe in excess of a <SUP>129</SUP>Xe /<SUP>132</SUP>Xe ratio of ~ 1) in Shergotty agree with the respective values for EETA 79001 glass. This is taken as evidence for a late introduction of the supposedly shock implanted atmospheric component into Shergotty; it is at odds with scenarios that introduce the atmospheric component ~180 m.y. ago. Based on the variable ratio <SUP>40</SUP>Ar /<SUP>129</SUP>Xe <SUP>∗</SUP> and its unshocked nature, Nakhla acquired its excess <SUP>129</SUP>Xe by a different process. <SUP>21</SUP>Ne-based cosmic-ray exposure ages agree well with values in the literature, but do not readily agree with the younger ages based on the abundance of cosmogenic <SUP>126</SUP>Xe. Neutron capture products are present in Nakhla Kr and there is evidence for a fission-like component in Xe of both Shergotty and Nakhla. GCR interactions with the SPB are unlikely to be the reason for the low <SUP>36</SUP>Ar /<SUP>38</SUP>Ar ratio in SPB-Ar.
1988GeCoA..52..295W|1988|Laboratory shock emplacement of noble gases, nitrogen, and carbon dioxide into basalt, and implications for trapped gases in shergottite EETA 79001|Wiens, R. C., Pepin, R. O.|Geochimica et Cosmochimica Acta|52|2|295|Basalt samples have been analyzed mass spectrometrically for shock-implanted noble gases, N <SUB>2</SUB>, and CO <SUB>2</SUB> after exposure to 20-60 GPa (200-600 kbar) shock in the presence of .0045-3.0 atm of ambient gas. Isotopically labelled gases were used in some samples to distinguish implanted atmospheric gases from contaminant or indigenous gases. Abundances of emplaced gases varied linearly with ambient gas pressure for constant shock pressure, and gas emplacement was most efficient in the range of 35-50 GPa shock pressure. Uncrushed samples shocked in this range gave emplacement efficiencies (number densities of gases in shocked samples/number densities in ambient gas) of 2.0-6.7% for heavy noble gases and nitrogen, while powdered samples with higher effective porosity yielded 40-50% efficiencies, indicating that ~50% of noble gases and nitrogen available in porespaces was emplaced. No elemental or isotopic fractionation was detected with Ar, Kr, Xe, or N <SUB>2</SUB>. Helium and, in some samples, Ne were lost by diffusion subsequent to shock. Emplacement efficiencies for CO <SUB>2</SUB> averaged a factor of 1.8 ± 0.2 greater than those of N <SUB>2</SUB> and noble gases in 4 samples with 20-50 GPa shock, and yielded 3.2 times greater efficiency in a sample shocked to 60 GPa. Enhanced CO <SUB>2</SUB> emplacement is thought to be due to reaction with silicate materials. Data from shergottite EETA 79001 glass may be consistent with CO <SUB>2</SUB> efficiencies a factor of 2-3 greater than noble gas efficiencies. Trapped gases in EETA 79001 glass were probably emplaced by shock. However, apparent emplacement efficiencies are somewhat higher than even shocked powder samples. Possible explanations for the difference include atmospheric overpressure at the time of shock, trapping of gas already in vugs by intruding melt material, or collapse of gas-filled vugs to form gas-laden glass inclusions. Not enough is yet known about the behavior of vugs under shock to discount the latter possibility.
1986JGR....91E..99B|1986|Shock-implanted noble gases: An experimental study with implications for the origin of Martian gases in shergottite meteorites|Bogard, Donald D., Hörz, Friedrich, Johnson, Pratt H.|Journal of Geophysical Research|91|B13|E99|The existence of trapped gases in the EETA 79001 shergottite meteorite that were apparently shock-implanted from the Martian atmosphere raises important questions as to the mechanism of gas implantation and whether the implanted gas has been mass fractionated. To study the phenomenon of shock-implantation of gases, we artificially shocked whole-rock and powder samples of a terrestrial basalt to pressures of 2-40 GPa in the presence of controlled gas mixtures ranging from 10<SUP>-4</SUP> to 3 atmospheres. Argon, Kr, and Xe, and to a lesser extent Ne, were readily implanted into the silicate under a wide range of experimental conditions. As exemplified by Ar, the amount of implanted gas is linearly proportional to its partial pressure over a partial pressure range of 0.0001 to 0.1 atmosphere, the former value being similar to the partial pressure of Ar on Mars. The implanted gas showed no evidence of isotopic fractionation, and for Kr and Xe fractionation limits of 0.1% per mass unit could be set. The elemental composition of shock-implanted gas also closely resembles the ambient gas phase, except that Ne is only lightly retained and readily leaks from the samples after the shock. Stepwise temperature releases of gas implanted at 2, 5, 20, and 35 GPa indicate two or more lattice sites for the implanted gas that are possibly related to microcracks and other lattice defects. Activation energies, Q, for diffusion of shock-implanted gas from the samples increase dramatically with increasing shock; values of Q for Ar diffusion for the four shock levels 2, 5, 20, and 35 GPa are 7, 9, 14, and ̃25 kcal/mol, compared to 30-45 kcal/mol for typical radiogenic Ar. Diffusion of Kr and Xe is considerably slower than Ar. The amounts of gas that would have been implanted with 100% efficiency were calculated from the measured porosities of the powder samples and were compared to observed abundances. The implantation efficiencies were approximately 0.5% at 2 GPa, 7% at 5 GPa, and greater than 50% at both 20 and 35 GPa. These high gas implantation efficiencies occur for shock pressures where modest amounts of sample melting at grain boundaries begins, and they suggest that higher shock pressures generating substantial melting could not achieve appreciably greater efficiencies. These experimental data are consistent with shock-implantation of Martian gases without mass fractionation into shock-melted phases of EETA 79001; the progenitor of these melts may have been porous, fragmental material.
1986GeCoA..50.1039R|1986|Nuclear tracks, Sm isotopes and neutron capture effects in the Elephant Morraine shergottite|Rajan, R. S., Lugmair, G., Tamhane, A. S., Poupeau, G.|Geochimica et Cosmochimica Acta|50|6|1039|Nuclear track studies, uranium concentration measurements and Sm-isotope studies have been performed on both lithologies A and B of the Elephant Morraine shergottite, BETA 79001. Track studies show that EETA 79001 was a rather small object in space with a preatmospheric radius of 12 ± 2 cm, corresponding to a preatmospheric mass of 28 ± 13 kg. Phosphates have U-concentrations ranging from 0.3 to 1.3 ppm. There are occasional phosphates with excess fission tracks, possibly produced from neutron induced fission of U and Th, during the regolith exposure in the shergottite parent body (SPB). Sm-isotope studies, while not showing any clear cut excess in <SUP>150</SUP>Sm, enable us to derive meaningful upper limits to thermal neutron fluences of 2 to 3 × 10 <SUP>15</SUP> n/cm <SUP>2</SUP>, during a possible regolith irradiation. These limits are consistent with the track data and also enable us to derive an upper limit to the neutron exposure age of EETA 79001 of 55 Myr in the SPB regolith.
1986GeCoA..50..955C|1986|Formation ages and evolution of Shergotty and its parent planet from U-Th-Pb systematics|Chen, J. H., Wasserburg, G. J.|Geochimica et Cosmochimica Acta|50|6|955|The isotopic composition of lead was determined in different phases from Shergotty, Zagami and EETA 79001. Using phases with low <SUP>238</SUP>U /<SUP>204</SUP>Pb , the initial leads of these meteorites could be well defined and are distinct from each other and have high <SUP>204</SUP>Pb /<SUP>206</SUP>Pb (from 0.0652 to 0.0739). These leads evolved in different reservoirs over most of solar system history in a low <SUP>238</SUP>U /<SUP>204</SUP>Pb ≈ 5 environment. It follows that the parent planet of the shergottites has a high <SUP>204</SUP>Pb concentration relative to U and must also be high in other volatiles. If the parent planet of the shergottites is Mars, then this planet must be volatile-rich compared to the Earth by a factor of ~ 1.8. This implies that Mars lost its original atmosphere and that the present atmosphere was derived from a previously outgassed Martian upper mantle. The U-Th-Pb isotopic relationships involving phases with high <SUP>238</SUP>U /<SUP>204</SUP>Pb are quite regular and give ages for three shergottites which indicate an event of U-Th-Pb fractionation at ~200 m.y. The initial leads at that time were highly evolved relative to the primordial lead. The absence of substantial additions of radiogenic lead (above the initial lead) in high U phases precludes an older age for the U-Th-Pb fractionation. However, details of the data arrays are complex. The young age is in general agreement with some of the ages obtained by other methods, but precise concordance between the different methods is not established. It is suggested that the shock event that produced maskelynite may possibly be associated with the late-stage breakup at ~2.5 m.y. and not necessarily related to the ~ 180 m.y. record. The major event of chronometer resetting is taken to be ~ 180 m.y. This event does not appear to be an endogenic igneous event but an almost complete equilibration during a major impact on more ancient igneous rocks which were contained in the target. Problems of the polymetamorphic history of meteorites appear as complicated as those of polymetamorphic terrestrial terranes.
