2011LPI....42.2570O|2011|Investigating the Lunar Magma Ocean Hypothesis with Anorthosite 15415 and Troctolite 76535|O'Sullivan, K. M., Neal, C. R., Simonetti, A.|Lunar and Planetary Science Conference|42|1608|2570|We explore the lunar magma ocean hypothesis using lunar highland samples 15415 and 76535.
2011AGUFMGP11B..04S|2011|Paleomagnetic record of mare basalt 10017: A lunar core dynamo at 3.6 Ga?|Suavet, C., Weiss, B. P., Fuller, M., Gattacceca, J., Grove, T. L., Shuster, D. L.|AGU Fall Meeting Abstracts|||GP11B|Following the Apollo missions, twenty years of paleomagnetic studies of returned samples have failed to demonstrate unambiguously the existence of an ancient lunar core dynamo. As a result of new technologies, more robust analytical methods, and a better understanding of rock magnetism, it is now possible to revisit lunar paleomagnetism. A set of criteria that must be met in order to demonstrate that a sample has recorded a core dynamo field has been defined: the samples must not show petrologic evidence of shock, the magnetization must be a stable thermoremanent magnetization (TRM), mutually oriented subsamples should agree in direction and intensity, and the thermal history should be well constrained, with a cooling timescale longer than the lifetime of impact generated fields (>1h). A critical review of the literature has allowed us to identify Apollo samples that are most likely to provide good records of ancient lunar magnetic fields. The first samples to be studied within this framework were troctolite 76535 (Garrick-Bethell et al., 2009) and mare basalt 10020 (Shea et al., 2010), which have recorded a core dynamo field at 4.2 and 3.7 Ga, respectively. Mare basalt 10017 is a fine grained, vesicular, high-K ilmenite basalt with a crystallization age of 3.6 Ga. It was studied by different groups (Fuller and Meshkov, 1979; Hoffman et al., 1979; Runcorn et al., 1970; Stephenson et al., 1977), all of whom noted the stability of its magnetization. We have measured 7 subsamples of chip 10017,378. Their magnetizations agree in direction, with a low coercivity overprint removed by 10 mT AF demagnetization, and a stable high coercivity component consistent with a TRM. Paleointensity estimations give a conservative minimum of 12 μT for the paleofield. This sample is ~100 Myr younger than the end of the late heavy bombardment, which rules out basin-forming impacts as a possible candidate to explain its magnetization. It extends the lifetime of the putative ancient lunar core dynamo well after thermal convection of the liquid core could have sustained an Earth-like lunar dynamo, thereby supporting non-standard dynamo scenarios such as a mechanical-stirring driven dynamo that could have been triggered by lunar librations from Earth tides or by impacts.
2010E&PSL.289..595D|2010|Osmium isotope and highly siderophile element systematics of the lunar crust|Day, James M. D., Walker, Richard J., James, Odette B., Puchtel, Igor S.|Earth and Planetary Science Letters|289|3-4|595|Coupled <SUP>187</SUP>Os/ <SUP>188</SUP>Os and highly siderophile element (HSE: Os, Ir, Ru, Pt, Pd, and Re) abundance data are reported for pristine lunar crustal rocks 60025, 62255, 65315 (ferroan anorthosites, FAN) and 76535, 78235, 77215 and a norite clast in 15455 (magnesian-suite rocks, MGS). Osmium isotopes permit more refined discrimination than previously possible of samples that have been contaminated by meteoritic additions and the new results show that some rocks, previously identified as pristine, contain meteorite-derived HSE. Low HSE abundances in FAN and MGS rocks are consistent with derivation from a strongly HSE-depleted lunar mantle. At the time of formation, the lunar floatation crust, represented by FAN, had 1.4 ± 0.3 pg g <SUP>- 1 </SUP> Os, 1.5 ± 0.6 pg g <SUP>- 1 </SUP> Ir, 6.8 ± 2.7 pg g <SUP>- 1 </SUP> Ru, 16 ± 15 pg g <SUP>- 1 </SUP> Pt, 33 ± 30 pg g <SUP>- 1 </SUP> Pd and 0.29 ± 0.10 pg g <SUP>- 1 </SUP> Re (̃ 0.00002 × CI) and Re/Os ratios that were modestly elevated ( <SUP>187</SUP>Re/ <SUP>188</SUP>Os = 0.6 to 1.7) relative to CI chondrites. MGS samples are, on average, characterised by more elevated HSE abundances (̃ 0.00007 × CI) compared with FAN. This either reflects contrasting mantle-source HSE characteristics of FAN and MGS rocks, or different mantle-crust HSE fractionation behaviour during production of these lithologies. Previous studies of lunar impact-melt rocks have identified possible elevated Ru and Pd in lunar crustal target rocks. The new results provide no supporting evidence for such enrichments. If maximum estimates for HSE in the lunar mantle are compared with FAN and MGS averages, crust-mantle concentration ratios ( D-values) must be ≤ 0.3. Such D-values are broadly similar to those estimated for partitioning between the terrestrial crust and upper mantle, with the notable exception of Re. Given the presumably completely different mode of origin for the primary lunar floatation crust and tertiary terrestrial continental crust, the potential similarities in crust-mantle HSE partitioning for the Earth and Moon are somewhat surprising. Low HSE abundances in the lunar crust, coupled with estimates of HSE concentrations in the lunar mantle implies there may be a 'missing component' of late-accreted materials (as much as 95%) to the Moon if the Earth/Moon mass-flux estimates are correct and terrestrial mantle HSE abundances were established by late accretion.
2010AGUFMGP43B1049T|2010|Fidelity of Mare Basalts as Magnetic Recorders and Implications for Lunar Paleomagnetism|Tikoo, S. M., Weiss, B. P., Buz, J., Silva, M. G., Grove, T. L., Gattacceca, J.|AGU Fall Meeting Abstracts|||GP43B|Forty years after the Apollo program, the source of the magnetization observed in the lunar crust and in returned samples remains unresolved. The two leading explanations for lunar remanent magnetism are transient magnetic fields created by impact events and the existence of an ancient lunar core dynamo. In order for a lunar sample to present strong evidence that it acquired its primary remanent magnetism from an ancient lunar dynamo, several criteria should be met. First, the sample should not bear any petrologic evidence of shock, implying a peak pressure of ≤ 5 GPa. Then, during demagnetization experiments, the natural remanent magnetization (NRM) ideally should converge to a stable direction, with intensity decreasing towards the origin. The magnitude and direction of primary magnetic remanence should also agree across mutually oriented subsamples. Finally, the initial cooling timescale for the sample should be ≥ ~1 hour in order to effectively rule out impact events as magnetizing field sources. Recent studies on lunar troctolite 76535 (Garrick-Bethell et al. 2009) and ilmenite basalt 10020 (Shea et al. 2010) have demonstrated that these samples meet all of the aforementioned criteria and support the possibility that an ancient lunar dynamo existed at 4.2 Ga and 3.7 Ga, respectively. However, the stable magnetic behaviors observed in 76535 and 10020 appear to represent exceptions rather than the rule when compared to the rest of returned lunar samples. The vast majority of lunar samples subjected to paleomagnetic studies display chaotic NRM behavior, evidenced by non-monotonic decline of magnetic moment and unstable directions of magnetization when undergoing demagnetization experiments (see Brecher, 1976). Before a lunar dynamo can be a fully accepted, it is vital to demonstrate that the poor magnetic behaviors evident in the rest of the lunar sample collection do not indicate the absence of a magnetic field. Here we present results of a study which investigates the alternating field (AF) demagnetization behavior and magnetic recording capacities of mare basalts 15556, 12017 and 15016. All of these samples appear to be unshocked (peak pressures ≤ 5 GPa) and have cooling timescales longer than the expected duration of impact fields. Our results reveal that these three samples display unstable AF demagnetization behavior. The samples also appear to be imprecise paleointensity recorders of fields with intensities under ~ 30 μT (near the lower bound of the Earth’s present field strength), at least when measured using AF demagnetization. Based on these findings, we posit that many lunar samples are intrinsically unable to preserve robust paleointensity records of magnetic fields when analyzed using AF methods. Therefore, their chaotic demagnetization behavior does not rule out the existence of an ancient lunar dynamo.
2010AGUFMGP42A..04F|2010|Lunar Paleomagnetism: The Case for an Ancient Lunar Dynamo. (Invited)|Fuller, M., Weiss, B. P., Gattacceca, J.|AGU Fall Meeting Abstracts|||GP42A|The failure of lunar samples to satisfy minimal criteria for classical paleointensity determinations has led to skepticism of the case for an ancient lunar dynamo. There are however practical and fundamental reasons why such experiments are doomed to failure in most lunar samples. In such methods, NRMs in successive blocking temperatures ranges are thermally demagnetized and replaced with partial thermoremanent magnetization (pTRMs) given in a known field (Thellier, 1938). A practical difficulty is that it is hard to heat lunar samples without altering them. A fundamental problem is that whereas pottery, for which these methods were designed, carries a primary (TRM) from its initial cooling and little secondary magnetization, lunar samples are likely to carry weak field isothermal remanent magnetization (IRM) and shock remanent magnetization (SRM) as secondary overprints. Thermal demagnetization does not isolate weak field IRM well. For example, on thermal demagnetization of the Apollo sample 14053.48 carrying a 2000nT TRM with a superposed 5mT IRM, the IRM persists to the Curie point obscuring the TRM. Fortunately, weak field IRM is removed by AF demagnetization to fields comparable to that in which it is acquired. Furthermore, Gattacceca et al. (2008) demonstrated that experimentally generated SRM from several GPa, like weak field IRM, is demagnetized by AF fields of between ~20 and 30 mT, leaving the pre-shock remanent magnetization essentially untouched. This agrees with our theoretical understanding of SRM, which at pressures below approximately the Hugoniot elastic limit (several GPa for most rocks) should essentially be a pressure remanent magnetization (e.g., Dunlop and Ozdemir, 1997). Unlike IRM, SRM in the range of a few GPa may carry recoverable lunar field records (Gattacceca et al., 2008). NRM in samples shocked to less than ~5 GPa, which is stable against AF demagnetization beyond the fields necessary to eliminate weak SRM (~20-30 mT), requires some other explanation. Such NRM carried by the small amount of single domain iron and iron nickel present in the samples can be very stable. The troctolite 76535 is an example of such a sample. It cooled over thousands of years, or longer, which is far too long for any possible transient fields associated with impacts and must carry a TRM like NRM. Note that despite predictions that even km sized craters may generate fields up to 0.1T at 1 crater radius, no unambiguous evidence for paleomagnetic recording of such fields over individual craters has materialized. There are numerous other candidate samples having experienced <~5 GPa carrying stable NRM, which have been analyzed, or are being presently investigated. The only other obvious source of a field to explain stable TRM in lunar rocks is that of surface lunar fields, but over the mare these are too weak to account for the NRM of mare basalts. In summary, recent advances in our understanding of SRM and reanalysis of lunar paleomagnetism lead us to conclude that lunar paleomagnetism is most easily explained by a lunar dynamo.
2010AGUFMDI33B..08S|2010|A lunar core dynamo at 3.7 Ga?|Shea, E. K., Weiss, B. P., Tikoo, S. M., Gattacceca, J., Shuster, D. L., Grove, T. L., Fuller, M.|AGU Fall Meeting Abstracts|||DI33B|The discovery of remnant magnetization in returned Apollo samples and the lunar crust has long suggested that the Moon has a metallic core and once had a core-dynamo magnetic field (Fuller and Cisowski, 1987). However, the association of magnetization with the antipodes of impact basins suggests that meteoroid impacts may also be the source of lunar magnetization (e.g., Hood and Artemieva, 2008). Distinguishing between these two hypotheses is difficult as most lunar samples are poor recorders of paleomagnetic fields (Fuller and Cisowski, 1987; Tikoo et al., 2010). Since impact-generated shock waves can remagnetize low-coercivity (<~30 mT) grains, samples must have high coercivities and show no petrographic evidence for shock (Gattacceca et al., 2009). Recent paleomagnetic analyses of one lunar sample, troctolite 76535, observed a stable NRM blocked up to >200 mT (Garrick-Bethell et al., 2009). The slow cooling timescale of this rock (millions of years) relative the lifetime of impact-produced fields (<1 day maximum) suggests that the moon had a core dynamo at 4.2 Ga. We present a new paleomagnetic study of another high coercivity, unshocked lunar rock, mare basalt 10020. This sample records evidence for lunar magnetism 500 Ma after troctolite 76535. Our results suggest it too has a stable NRM acquired over timescales that are long relative to impact-produced fields. 10020 is a fine-grained, vesicular, ilmenite basalt with a 40Ar/39Ar age of 3.72 ±0.04 Ga that is within error of Rb/Sr crystallization ages of similar composition Apollo 11 basalts (Geiss et al., 1977, Guggisberg et al., 1979). Collinson et al. (1972) and Stephenson et al. 1977 found that a 10020 has one of the most stable NRMs of any studied lunar sample (blocked up to >65 mT). We have now found that two mutually oriented samples of 10020 have a stable (> 65-80 mT) origin-trending unidirectional NRM component. Petrographic analyses of this sample find no evidence for shock such as alteration to maskelynite or fracturing. Pressure remanent experiments on 10020 show that the magnetism could not have been produced by an impact. We therefore suggest that the magnetization recorded in 10020 was generated by a core dynamo. We are currently conducting Ar/Ar dating and further magnetic analyses to further test this hypothesis.
2008PEPI..168...71L|2008|Lunar paleointensity measurements: Implications for lunar magnetic evolution|Lawrence, Kristin, Johnson, Catherine, Tauxe, Lisa, Gee, Jeff|Physics of the Earth and Planetary Interiors|168|1-2|71|We analyze published and new paleointensity data from Apollo samples to reexamine the hypothesis of an early (3.9-3.6 Ga) lunar dynamo. Our new paleointensity experiments on four samples use modern absolute and relative measurement techniques, with ages ranging from 3.3 to 4.3 Ga, bracketing the putative period of an ancient lunar field. Samples 60015 (anorthosite) and 76535 (troctolite) failed during absolute paleointensity experiments. Samples 72215 and 62235 (impact breccias) recorded a complicated, multi-component magnetic history that includes a low-temperature (<500 °C) component associated with a high intensity (̃90 μT) and a high temperature (>500 °C) component associated with a low intensity (̃2 μT). Similar multi-component behavior has been observed in several published absolute intensity experiments on lunar samples. Additional material from 72215 and 62235 was subjected to a relative paleointensity experiment (a saturation isothermal remanent magnetization, or sIRM, experiment); neither sample provided unambiguous evidence for a thermal origin of the recorded remanent magnetization. We test several magnetization scenarios in an attempt to explain the complex magnetization recorded in lunar samples. Specifically, an overprint from exposure to a small magnetic field (an isothermal remanent magnetization) results in multi-component behavior (similar to absolute paleointensity results) from which we could not recover the correct magnitude of the original thermal remanent magnetization. In light of these new experiments and a thorough re-evaluation of existing paleointensity measurements, we conclude that although some samples with ages of 3.6 to 3.9 Ga are strongly magnetized, and sometimes exhibit stable directional behavior, it has not been demonstrated that these observations indicate a primary thermal remanence. Particularly problematic in the interpretation of lunar sample magnetizations are the effects of shock. As relative paleointensity measurements for lunar samples are calibrated using absolute paleointensities, the lack of acceptable absolute paleointensity measurements renders the interpretation of relative paleointensity measurements unreliable. Consequently, current paleointensity measurements do not support the existence of a 3.9-3.6 Ga lunar dynamo with 100 μT surface fields, a result that is in better agreement with satellite measurements of crustal magnetism and that presents fewer challenges for thermal evolution and dynamo models.
2007AGUFM.P43C..03L|2007|New Lunar Paleointensity Measurements, Ancient Lunar Dynamo or Lunar Dud?|Lawrence, K. P., Johnson, C. L., Tauxe, L., Gee, J. S.|AGU Fall Meeting Abstracts|||P43C|We analyze published and new paleointensity data from Apollo samples to reexamine the hypothesis of an early (3.9 to 3.6 Ga) lunar dynamo. Our new paleointensity experiments on four Apollo samples use modern absolute and relative measurement techniques. Our samples (60015, 76535, 72215, 62235) have ages ranging from 3.3 to 4.2 Ga, bracketing the putative period of a lunar dynamo. Samples 60015 (anorthosite) and 76535 (troctolite) failed during absolute paleointensity experiments, using the IZZI-modified Thellier-Thellier method. Samples 72215 and 62235 recorded a complicated, multi-component magnetic history that includes a low temperature (< 500°C) component with a high intensity (~90 μT), and a high temperature (> 500°C) component with a low intensity (~2 μT). These two samples were also subjected to a relative paleointensity experiment (sIRM), from which neither provided unambiguous evidence for a thermal origin of the recorded remanent magnetization. We found similar multi-component behavior in several published experiments on lunar samples. We test and present several magnetization scenarios in an attempt to explain the complex magnetization recorded in lunar samples. Specifically, an overprint from exposure to a small magnetic field (i.e. IRM) results in multi-component behavior (similar to lunar sample results), from which we could not recover the correct magnitude of the original TRM. The non-unique interpretation of these multi-component results combined with IRM (isothermal remanent magnetization) contamination during Apollo sample return ( Strangway et al., 1973), indicates that techniques incapable of distinguishing between single- and multi-component records (e.g., sIRM), cannot be reliably used to infer magnetic conditions of the early Moon. In light of these new experiments and a thorough reevaluation of existing paleointensity measurements, we conclude that there is a paucity of lunar samples that demonstrate a primary thermal remanent magnetization. As relative paleointensity measurements for lunar samples are calibrated using absolute paleointensities, the lack of acceptable absolute paleointensity measurements renders the interpretation of relative paleointensity measurements unreliable. Consequently, current lunar paleointensity measurements are inadequate to determine the existence and strength of an early lunar magnetic field. Surface magnetometry measurements and the return of magnetically uncontaminated samples from future missions are much needed for further progress in understanding the characteristics and origin of lunar crustal remanent magnetization.
2006GeCoA..70.6068M|2006|Cooling history of lunar Mg-suite gabbronorite 76255, troctolite 76535 and Stillwater pyroxenite SC-936: The record in exsolution and ordering in pyroxenes|McCallum, I. Stewart, Domeneghetti, M. Chiara, Schwartz, Jeffrey M., Mullen, Emily K., Zema, Michele, Cámara, Fernando, McCammon, Catherine, Ganguly, Jibamitra|Geochimica et Cosmochimica Acta|70|24|6068|We have determined cooling rates of orthopyroxene crystals from two Mg-suite lunar samples (gabbronorite 76255 and troctolite 76535) and one terrestrial sample (orthopyroxenite SC-936 from the Stillwater Complex), on the basis of their Fe-Mg ordering states. In addition, a cooling rate of 76255 was determined by modeling the formation of exsolution lamellae in pyroxenes. The M1-M2 site occupancies of the orthopyroxene crystals were determined by single crystal X-ray diffraction and the rate constant for the ordering reaction was used along with calibrations of the equilibrium intracrystalline fractionation of Fe and Mg as a function of temperature to calculate cooling rates. The closure temperatures ( T<SUB>C</SUB>) of cation ordering are ̃525 °C for 76255, ̃500 °C for 76535 and ̃350 °C for SC-936 corresponding to cooling rates of ̃4 × 10 <SUP>-2</SUP> °C/year at the closure temperature for the lunar samples and ̃10 <SUP>-6</SUP> °C/year for the Stillwater sample. A cooling rate for 76255, determined by simulating the exsolution process, is 1.7 × 10 <SUP>-2</SUP> °C/year at a closure temperature for exsolution of 700 °C. The Fe-Mg ordering cooling rate determined for 76535 reflects a complex thermal history superimposed on the initial plutonic provenance established for this sample [McCallum, I.S., Schwartz, J.M., 2001. Lunar Mg suite: thermobarometry and petrogenesis of parental magmas. J. Geophys. Res.106, 27969-27983]. The preservation of a crystallization age of 4.51 Ga and a metamorphic age of 4.25 Ga for 76535 is consistent with a model in which excavation of this sample from the lower lunar crust took place while the sample was at a temperature above the closure temperatures for the Sm-Nd, U-Pb and Ar-Ar isotopic systems. Temperatures in excess of the isotopic closure temperatures (i.e., >600 °C) in the lower lunar crust were maintained by heat diffusing from concentrations of U- and Th-rich KREEP material at the base of the crust. On the other hand, 76255 formed at a much shallower depth in the lunar crust (̃2 km) and was well below its isotopic closure temperatures at the time of excavation, most likely during the Serenitatis basin-forming impact event. Both lunar samples were reheated during transport to the surface and deposition in hot ejecta blankets. The reheating was short lived but apparently sufficient to redistribute Fe and Mg in M sites in orthopyroxenes. For the lunar samples, the cooling rates based on Fe-Mg ordering represent final stage cooling within an ejecta blanket.
2001JGR...10627969M|2001|Lunar Mg suite: Thermobarometry and petrogenesis of parental magmas|McCallum, I. S., Schwartz, J. M.|Journal of Geophysical Research|106|E11|27969|Using compilations of internally consistent thermodynamic data on minerals and advances in quantifying the energetics of crystalline solid solutions, we have recalculated the pressures and temperatures of equilibration of troctolite sample 76535 and a number of spinel cataclasites. The five phase assemblage (olivine+orthopyroxene+clinopyroxene+Cr-spinel+plagioclase), which occurs in symplectite assemblages in 76535, gives equilibration temperatures from 800°-900°C and pressures from 200 to 250 MPa, indicating a deep (40-50 km) crustal source. Spinel cataclasite assemblages give minimum pressures of ~100 MPa. Mg suite magmas were apparently intruded throughout the lunar crust early in lunar history. The textures and equilibration temperatures in many Mg suite samples are consistent with subsolidus recrystallization and the Mg-rich minerals of some refractory troctolites and dunites may be residues of a crustal melting process or products of subsolidus elemental redistribution. The Sm-Nd age of 4.26+/-0.06Ga of troctolite 76535 most likely represents the time of subsolidus recrystallization and/or partial melting. In an attempt to identify the primary source material for the Mg suite magmas, a variety of models were tested using the MELTS and MAGFOX codes. A good fit between mineral compositions and crystallization sequences is obtained by ~20% batch melting at 0.5 GPa of an average whole Moon composition with an Mg # of 0.85. Melts formed by batch melting at higher pressures and melts formed by polybaric partial fusion over the pressure range from 2.0 to 0.3 GPa were either too poor in Mg and/or crystallized clinopyroxene before orthopyroxene. Mixing with 10-20% urKREEP, which is required to satisfy the REE constraints of the Mg suite, reduces the Mg # of the parental magmas and requires a whole Moon Mg # closer to that of the terrestrial mantle.
1992LPSC...22..381P|1992|U-Th-Pb, Rb-Sr, and Sm-Nd isotopic systematics of lunar troctolitic cumulate 76535: implications on the age and origin of this early lunar, deep-seated cumulate.|Premo, W. R., Tatsumoto, M.|Lunar and Planetary Science Conference Proceedings|22||381|The U-Th-Pb, Rb-Sr, and Sm-Nd isotopic systematics of four lightly leached residues of pristine, high-Mg, troctolitic cumulate 76535 were analyzed in order to determine their ages and magma sources. The data indicate that the cumulate was in isotopic equilibrium with a fluid or magma characterized by a high U-238/Pb-204 (mu) value of 600 at 4.236 Ga. Two and three stage Pb evolution calculations define even greater source mu values of about 1000, assuming low lunar initial mu values between 5 and 40 prior to about 4.43 Ga. These results are similar to mu values for KREEP sources and are also consistent with values from 78235, suggesting that at least some high-Mg suite rocks were derived from magma sources with high-mu values similar to KREEP, and support that idea that these rocks postdate primary lunar differentiation and formation of ferroan anorthosites.
1992ga17.conf...48R|1992|The Apollo 17 Samples: The Massifs and Landslide|Ryder, G.|Geology of the Apollo 17 Landing Site|||48|More than 50 kg of rock and regolith samples, a little less than half the total Apollo 17 sample mass, was collected from the highland stations at Taurus-Littrow. Twice as much material was collected from the North Massif as from the South Massif and its landslide (the apparent disproportionate collecting at the mare sites is mainly a reflection of the large size of a few individual basalt samples). Descriptions of the collection, documentation, and nature of the samples are given. A comprehensive catalog is currently being produced. Many of the samples have been intensely studied over the last 20 years and some of the rocks have become very familiar and depicted in popular works, particularly the dunite clast (72415), the troctolite sample (76535), and the station 6 boulder samples. Most of the boulder samples have been studied in Consortium mode, and many of the rake samples have received a basic petrological/geochemical characterization.
1986JGR....91E..91S|1986|Crystal structure refinement of a lunar anorthite, An<SUB>94</SUB>|Smyth, Joseph R.|Journal of Geophysical Research|91|B13|E91|The crystal structure of an anorthite (An<SUB>94</SUB>) from a slowly cooled, coarse-grained lunar troctolite (sample 76535) was refined in space group P1̄ from 9393 symmetry-independent X ray intensities of which 5145 were greater than three standard deviations above background. Long-exposure X ray precession photographs indicate that all classes of diffracted intensities are equally sharp. The final weighted R-factor for all reflections is 0.042. The results indicate that Na is ordered into the A(000) and A(0i0), and that there may be up to 10% vacancy in these two sites. The vacancy is consistent with a significant deviation from stoichiometry in the electron microprobe analyses. Two of the four A sites are modeled using split atom positions indicating substantial positional disorder in the primitive structure. Observed cation ordering is consistent with slow cooling above the I1̄ to P1̄ transition, and there is no conclusive evidence of cation ordering in violation of body-centering.
1982LPSC...12...99C|1982|Troctolite 76535: a study in the preservation of early isotopic records.|Caffee, M., Hohenberg, C. M., Hudson, B.|Lunar and Planetary Science Conference Proceedings|12||99|The lunar rock considered in the present investigation is a coarse-grained troctolite granulite containing about 58(vol)% plagioclase, 37% olivine, 4% pyroxene, and less than 1% accessory phases with a texture which indicates formation as a cumulate at depths between 10 and 30 km followed by an extended period of slow cooling. A description is presented of noble gas studies of separated minerals from 76535. The quantity of fission xenon from the in situ decay of Pu-244 provides further evidence for different, mineral-specific, isotopic closure times. The presented data shows that 76535 loses its surface-correlated xenon component upon disaggregation. No other xenon component is lost. The presence of solar gases in 76535 would seem to argue in favor of the external acquisition of the parentless extinct isotope effects and consequently favor 'thermal diffusion' and 'adsorption' over local redistribution models.
1980luhc.conf..419H|1980|Fission xenon in troctolite 76535.|Hohenberg, C. M., Hudson, B., Kennedy, B. M., Podosek, F. A.|Lunar Highlands Crust|||419|Xenon released in stepwise heating of troctolite 76535 shows remarkable similarity to that from the gas-rich breccias. The low temperature fractions are highly enriched in fissiogenic xenon from Pu-244. Although the quantity of fission xenon is not inconsistent with reported age data, release patterns demonstrate that this component is not due to in situ decay. However, in contrast with the gas-rich breccias, the parentless radionuclear component in 76535 is not accompanied by solar wind xenon. Mechanisms for the emplacement of this component in 76535 cannot, therefore, involve exposure on the lunar surface but most likely involve adsorption along intergranular boundaries or thermally driven redistribution. The fact that xenon released from a gas-poor igneous cumulate can mimic that from gas-rich breccias, except for the presence of solar wind xenon in the latter, suggests that direct exposure to space is not required for the incorporation of these weakly bound, surface-correlated, parentless radionuclear components in lunar samples.
1980GeCoA..44.2111W|1980|Moon and Earth : compositional differences inferred from siderophiles, volatiles, and alkalis in basalts|Wolf, Rainer, Anders, Edward|Geochimica et Cosmochimica Acta|44|12|2111|We have compared RNAA analyses of 18 trace elements in 25 low-Ti lunar and 10 terrestrial oceanic basalts. According to Ringwood and Kesson, the abundance ratio in basalts for most of these elements approximates the ratio in the two planets. Volatiles (Ag, Bi, Br, Cd, In, Sb, Sn, Tl, Zn) are depleted in lunar basalts by a nearly constant factor of 0.026 ± 0.013, relative to terrestrial basalts. Given the differences in volatility among these elements, this constancy is not consistent with models that derive the Moon's volatiles from partial recondensation of the Earth's mantle or from partial degassing of a captured body. It is consistent with models that derive planetary volatiles from a thin veneer (or a residuum) of C-chondrite material; apparently the Moon received only 2.6% of the Earth's endowment of such material per unit mass. Chalcogens (Se and Te) have virtually constant and identical abundances in lunar and terrestrial basalts, probably reflecting saturation with Fe(S, Se, Te) in the source regions. Siderophiles show diverse trends. Ni is relatively abundant in lunar basalts (4 × 10 <SUP>-3</SUP> × Cl-chondrites), whereas Ir, Re, Ge, Au are depleted to 10 <SUP>-4</SUP>-10 <SUP>-5</SUP>× Cl. Except for Ir, these elements are consistently enriched in terrestrial basalts: Ni 3 × , Re 370 ×, Ge 330 × , Au 9 × . This difference apparently reflects the presence of nickel-iron phase in the lunar mantle, which sequesters these metals. On Earth, where such metal is absent, these elements partition into the crust to a greater degree. Though no lunar mantle rock is known, an analogue is provided by the siderophile-rich dunite 72417 (~0.1% metal) and the complementary, siderophile-poor troctolite 76535. The implied metal-siderophile distribution coefficients range from 10 <SUP>4</SUP> to 10 <SUP>6</SUP>, and are consistent with available laboratory data. The evidence does not support the alternative explanation advanced by Ringwood—that Re was volatilized during the Moon's formation, and is an incompatible element (like La or W <SUP>4+</SUP>) in igneous processes. Re is much more depleted than elements of far greater volatility: (Re/U) <SUB>Cl</SUB>̃- 4 × 10 <SUP>-6</SUP> vs ( T1/ U) <SUB>Cl</SUB> = 1.3 × 10 <SUP>-4</SUP>, and Re does not correlate with La or other incompatibles. Heavy alkalis (K, Rb, Cs) show increasing depletion with atomic number. Cs/Rb ratios in lunar basalts, eucrites, and shergottites are 0.44, 0.36, and 0.65 × Cl, whereas the value for the bulk Earth is 0.15-0.26. These ratios fall within the range observed in LL and E6 chondrites. supporting the suggestion that the alkali depletion in planets, as in chondrites, was caused by localized remelting of nebular dust (= chondrule formation). Indeed, the small fractionation of K, Rb and Cs, despite their great differences in volatility, suggests that the planets, like the chondrites, formed from a mixture of depleted and undepleted material, not from a single, partially devolatilized material.
1976LPSC....7.2035P|1976|Rb-Sr age of troctolite 76535.|Papanastassiou, D. A., Wasserburg, G. J.|Lunar and Planetary Science Conference Proceedings|2||2035|Rb-Sr systematics is studied for the lunar troctolite 76535 in phases covering a wide range of Rb and Sr concentrations. A line is obtained corresponding to an age of 4.61 plus or minus 0.07 AE and an initial Sr-87/Sr-86 of 0.69900 plus or minus 0.00003. The Rb-Sr age of 4.55 plus or minus 0.10 AE for the dunite (72417) and that of the troctolite are in approximate agreement and permit an interpretation that these rocks formed during a single major lunar differentiation which presumbly produced an anorthositic-gabbroic lunar crust and layered upper mantle.
1976LPSC....7.1875N|1976|76535: thermal history deduced from pyroxene precipitation in anorthite.|Nord, G. L., Jr.|Lunar and Planetary Science Conference Proceedings|2||1875|Plagioclase in the slowly cooled lunar troctolite 76535 contains abundant rows of inclusions shown by transmission electron microscopy, electron diffraction, and X-ray energy analysis to consist mainly of augite, pigeonite, orthopyroxene, pores, and an unidentified phase which is preferentially thinned out during sample preparation. A minor inclusion is Ni-Fe metal. The pyroxenes are interpreted to have exsolved from plagioclase in the solid state.
1976LPSC....7.2009L|1976|History and genesis of lunar troctolite 76535 or: how old is old?|Lugmair, G. W., Marti, K., Kurtz, J. P., Scheinin, N. B.|Lunar and Planetary Science Conference Proceedings|2||2009|The history of lunar troctolite 76535 was investigated on the basis of information from the Sm-147-Nd-143 mineral isochron age, the Nd-143 evolution, extinct Pu-224, the Kr-81-Kr exposure age and the cosmic ray exposure record. It was found that the troctolite minerals last equilibrated 4.26 plus or minus 0.06 AE ago and that the Sm-Nd system became closed at this time. The rock remained at temperatures where the loss of radiogenic Ar-40 was small.
1975LPSC....6..821S|1975|Intracrystalline cation order in a lunar crustal troctolite.|Smyth, J. R.|Lunar and Planetary Science Conference Proceedings|1||821|Lunar sample 76535 appears to be one of the most slowly cooled bits of silicate material yet studied. It provides, therefore, a unique opportunity for the study of ordering processes in the minerals present. A better understanding of these processes may permit better characterization of the thermal history of this and similar rocks. The cation ordering in the olivine is consistent with terrestrial olivines favoring the interpretation that ordering in olivines increases with increasing temperature. In low bronzite, the deviations from the common orthopyroxene space group appear to be caused by cation order on the basis of four M sites instead of two. The degree of cation order in each of these minerals is consistent with the rock having been excavated from its depth of formation by tectonic or impact processes without being reheated above 300 C.
