2017GeCoA.201..377B|2017|Chronologic implications for slow cooling of troctolite 76535 and temporal relationships between the Mg-suite and the ferroan anorthosite suite|Borg, Lars E., Connelly, James N., Cassata, William S., Gaffney, Amy M., Bizzarro, Martin|Geochimica et Cosmochimica Acta|201||377|Ages have been obtained using the <SUP>87</SUP>Rb-<SUP>87</SUP>Sr, <SUP>147</SUP>Sm-<SUP>143</SUP>Nd, and <SUP>146</SUP>Sm-<SUP>142</SUP>Nd isotopic systems for one of the most slowly cooled lunar rocks, Apollo 17 Mg-suite troctolite 76535. The <SUP>147</SUP>Sm-<SUP>143</SUP>Nd, <SUP>146</SUP>Sm-<SUP>142</SUP>Nd, and Rb-Sr ages derived from plagioclase, olivine, and pyroxene mineral isochrons yield concordant ages of 4307 ± 11 Ma, 4299<SUP>+29</SUP>/<SUB>-35</SUB> Ma, and 4279 ± 52 Ma, respectively. These ages are slightly younger than the age determined on ferroan anorthosite suite (FAS) rock 60025 and are therefore consistent with the traditional magma ocean model of lunar differentiation in which the Mg-suite is intruded into the anorthositic crust. However, the Sm-Nd ages record when the rock passed below the closing temperature of the Sm-Nd system in this rock at ∼825 °C, whereas the Rb-Sr age likely records the closure temperature of ∼650 °C. A cooling rate of 3.9 °C/Ma is determined using the ages reported here and in the literature and calculated closure temperatures for the Ar-Ar, Pb-Pb, Rb-Sr, and Sm-Nd systems. This cooling rate is in good agreement with cooling rates estimated from petrographic observations. Slow cooling can lower apparent Sm-Nd crystallization ages by up to ∼80 Ma in the slowest cooled rocks like 76535, and likely accounts for some of the variation of ages reported for lunar crustal rocks. Nevertheless, slow cooling cannot account for the overlap in FAS and Mg-suite rock ages. Instead, this overlap appears to reflect the concordance of Mg-suite and FAS magmatism in the lunar crust as indicated by ages calculated for the solidus temperature of 76535 and 60025 of 4384 ± 24 Ma and 4383 ± 17, respectively. Not only are the solidus ages of 76535 and 60025 nearly concordant, but the Sm-Nd isotopic systematics suggest they are derived from reservoirs that were minimally differentiated prior to ∼4.38 Ga. Although the Sr isotopic composition of 60025 indicates its source was minimally differentiated, the Sr isotopic composition of 76535 indicates it underwent fractionation just prior to solidification of the 76535. These observations are consistent with both a magma ocean or a serial magmatism model of lunar differentiation. In either model, differentiation of lunar source regions must occur near the solidification age of thee samples. Perhaps the best estimate for the formation age of lunar source regions is the Rb-Sr model age of the 76535 source region age of 4401 ± 32 Ma. This is in good agreement with Sm-Nd model ages for the formation of ur-KREEP and suggests that differentiation of a least part of the Moon could not have occurred prior to ∼4.43 Ga.|http://dx.doi.org/10.1016/j.gca.2016.11.021
2015EGUGA..17.8498H|2015|Constraints on lunar dynamo mechanism for interpreting lunar-wide magnetic field|Hemant Singh, Kumar, Kuang, Weijia|EGU General Assembly Conference Abstracts|||8498|Moon, once considered an in-active celesitial body, surprisingly showed evidences of magnetized crust in satellite and returned samples from Apollo mission. Several mechanisms have been suggested in the past for the origin of the lunar magnetization, but the origin of the magnetization remains unknown. Among the suggested mechanisms is the paleo lunar dynamo, i.e. the crustal magnetization was acquired in an internal magnetic field generated by a dynamo once operated in the lunar core. A key for this to work is that the generated field strength should be sufficient to explain observations. The paleo field strengths from the past paleomagnetic measurements of returned samples show that they vary from different sample sites, ranging from 33.3 (±8.18) to 5430 (±1330) nT. Results from the satellite data are more than an order of magnitude weaker than those from the samples. The dynamo field strength could be significantly weaker. Simple envelope estimation of magnetic induction can lead to the necessary condition for a dynamo is magnetic Reynolds number ≥ 10, which is approximately two orders of magnitude smaller than that estimated for the Earth's core. Our estimation with a strong-field lunar dynamo suggests that the field strengths are between 155 and 700 nT, depending on the lunar core size. This estimation is consistent with more recent results from paleomagnetic analysis of Apollo sample (76535) which provides paleointensity of the Moon to be at least 300 to 1000 nT.|
2012AGUFMGP51B..03T|2012|The decline of the ancient lunar core dynamo|Tikoo, S. M., Weiss, B. P., Fuller, M., Gattacceca, J., Shuster, D. L., Grove, T. L.|AGU Fall Meeting Abstracts|2012||GP51B-03|Apollo-era paleomagnetic studies of lunar samples suggested that the Moon generated an ancient core dynamo. However, the temporal evolution of the magnetic field was unclear. One group proposed that the lunar dynamo ceased by 3.6 Ga, and that all paleointensity determinations from younger samples were indistinguishable from zero (Cisowski and Fuller, 1986). A second group proposed that the lunar dynamo persisted to at least 3.1 Ga, but surface field intensities declined to values 1-2 orders of magnitude lower than those during the period of 3.9-3.65 Ga (Runcorn, 1996). Recent re-analysis of samples 76535, 10020, and 10017 confirm that a lunar core dynamo generated a long-lived, stable magnetic field from 4.2 Ga to at least 3.6 Ga, with ~ 70 μT fields at 3.6-3.7 Ga (Garrick-Bethell et al., 2009; Shea et al., 2012; Suavet et al., 2012). Determining when the dynamo ultimately decayed is difficult because retrieving high-fidelity paleointensities for weak fields is difficult for the vast majority of lunar samples due to their poor magnetic recording properties (Tikoo et al., 2012). Thus far, no lunar samples with ages &lt; 3.6 Ga have been reported which unambiguously record a thermoremanence (TRM) acquired while cooling in the presence of a core dynamo-generated field. We investigated the state of the lunar dynamo after 3.6 Ga by studying the natural remanent magnetization of high magnetic fidelity mare basalts 15597 (~ 3.3 Ga) and 12022 (~ 3.2 Ga). Our alternating field and thermal demagnetization as well as rock magnetic data indicate that, by 3.2 Ga, any surface fields on the Moon were too weak (&lt; 7 μT) to be retrieved by our methods. Because our upper limit of 7 μT is consistent with predictions of dynamo scaling laws, it is possible that the lunar dynamo was still active at 3.2 Ga (Dwyer et al., 2011; LeBars et al., 2011). Nevertheless. such weak fields contrast strongly with the 60-70 μT paleointensities inferred for the Moon just 300-400 million years earlier. Furthermore, although Apollo-era paleointensity compilations have identified lunar paleofields ranging from 0.1-10 μT at 3.3 Ga to &lt;200 Ma, we have recently shown that many or all of these values are likely only upper limits (Tikoo et al. 2012).|
2012epsc.conf..778W|2012|The Lunar Core Dynamo|Weiss, B. P., Suavet, C., Tikoo, S. M., Shuster, D. L., Grove, T. L., Gattacceca, J., Fuller, M. D.|European Planetary Science Congress 2012|||EPSC2012-778|By the end of the Apollo era, paleomagnetic studies had established that lunar rocks carry a remanent magnetization that was acquired on the Moon. However, it was unclear whether this magnetization was produced by a core dynamo field or by plasmas generated by meteoroid impacts. We have been reexamining the paleomagnetism of lunar rocks with the goal of establishing the origin of the magnetizing field and its temporal history. Our recent analyses of troctolite 76535 and mare basalts 10020, 10017, and 10049 have now confirmed that a lunar core dynamo existed with a surface intensity of ~60-70 μT from at least 4.2 to 3.6 billion years (Ga) ago. Furthermore, our analyses of mare basalts 12022 and 15597 have identified no stable magnetization, indicating that the dynamo field had declined to weak (&lt;7 μT) or null intensities by 3.3 Ga. The protracted lifetime of the lunar dynamo may require an unusual power source like mechanical stirring. Furthermore, the strong inferred intensities present a challenge to current dynamo theory.|
2012E&PSL.337...93T|2012|Magnetic fidelity of lunar samples and implications for an ancient core dynamo|Tikoo, Sonia M., Weiss, Benjamin P., Buz, Jennifer, Lima, Eduardo A., Shea, Erin K., Melo, Gabriela, Grove, Timothy L.|Earth and Planetary Science Letters|337||93|Some lunar rocks have stable magnetizations that provide compelling evidence for an ancient lunar core dynamo. However, a longstanding problem has been interpreting the unstable alternating field (AF) demagnetization behavior observed in the remaining majority of the Apollo lunar sample suite. Similar unstable behavior has also been observed for many meteorites. It is unclear whether the behavior of these samples indicates that they formed in the absence of an ancient magnetizing field or whether they simply have poor magnetic recording properties. It is necessary to distinguish between these two possibilities in order to determine whether paleomagnetic fields were present on a sample's parent body. To address this issue, we analyzed five samples whose rock magnetic properties span the full suite of observed demagnetization behaviors: mare basalts 15556, 15016, 12017, 10020, and troctolite 76535. We demonstrate that the effects of spurious anhysteretic remanent magnetization (ARM) during AF demagnetization, in combination with multidomain magnetic carriers and magnetic remanence anisotropy, are likely responsible for the apparently poor magnetic behavior of many lunar samples. Therefore, the unstable AF demagnetization behavior observed for many lunar samples is not alone sufficient for ruling out the presence of an ancient lunar core dynamo. Nevertheless, spurious ARM may explain the observation of surprisingly high (≥1 μT) Apollo-era paleointensity measurements for samples thought to have formed after the cessation of a lunar core dynamo (&lt;1.5 Ga).|http://dx.doi.org/10.1016/j.epsl.2012.05.024
2012AGUFM.P34B..01W|2012|The Lunar Core Dynamo|Weiss, B. P., Suavet, C. R., Tikoo, S. M., Shuster, D. L., Gattacceca, J., Fuller, M.|AGU Fall Meeting Abstracts|2012||P34B-01|By the end of the Apollo era, paleomagnetic studies had established that lunar rocks carry a remanent magnetization that was acquired on the Moon. However, it was unclear whether this magnetization was produced by a core dynamo field or by plasmas generated by meteoroid impacts. We have been reexamining the paleomagnetism of lunar rocks with the goal of establishing the origin of the magnetizing field and its temporal history. Our recent analyses of troctolite 76535 and mare basalts 10020, 10017, and 10049 have now confirmed that a lunar core dynamo existed with a surface intensity of ~60-70 μT from at least 4.2 to 3.6 billion years (Ga) ago. Furthermore, our analyses of mare basalts 12022 and 15597 have identified no stable magnetization, indicating that the dynamo field had declined to weak (&lt;7 μT) or null intensities by 3.3 Ga. The protracted lifetime of the lunar dynamo may require an unusual power source like mechanical stirring. Furthermore, the strong inferred intensities present a challenge to current dynamo theory.|
2012AGUFM.P43B1930H|2012|Water in a young Moon constrained from ferroan anorthosites|Hui, H., Peslier, A. H., Zhang, Y., Neal, C. R.|AGU Fall Meeting Abstracts|2012||P43B-1930|One of the most important conclusions resulting from the Apollo and Luna missions was the lack of water detected in the returned samples or at the surface of the Moon. This notion has been included in most geophysical and geochemical models of lunar formation and evolution. The view of an anhydrous lunar interior, however, has been challenged by the recent discoveries of hydrogen in picritic glass beads, apatites and olivine melt inclusions that were facilitated by the improvements of analytical detection limit of hydrogen. Indigenous water is now considered to be heterogeneously distributed in the lunar interior, some parts containing as much water as Earth's upper mantle. Hydrogen isotopic compositions of apatites in mare basalts have been used to identify the source of this water, with results indicating a combination of indigenous lunar water, water from comets, and solar wind protons. However, magma ocean crystallization modeling suggests that the water contents estimated for the lunar mantle from mare basalts may be overestimated. We present here measurements of water in the primary products of the lunar magma ocean (LMO) in order to potentially bypass the processes of later addition of water through impact event and/or solar wind implantation, and to estimate the water content of the Moon's interior at the time of the magma ocean crystallization, and that of the mare basalt source regions. Ferroan anorthosite is the only available lithology that is believed to be a primary product of the LMO. It is generally understood that plagioclase, after crystallization, floated in the LMO and formed ferroan anorthosite as the original permanent crust of the Moon. Therefore, any indigenous water preserved in pristine ferroan anorthosite was partitioned from the LMO. Using Fourier transform infrared spectroscopy, we have measured ~6 ppm of indigenous water as hydroxyl species in plagioclases from ferroan anorthosite 15415 and 60015. As plagioclase becomes a liquidus phase after 80% LMO crystallization, we calculated the initial water content of the latter to have been ~320 ppm H2O. Water accumulated in the final 2 vol.% LMO residuum as crystallization proceeded could reach amounts of ~1.4 wt.%. We therefore show that water has been present in the lunar interior since its earliest history, during LMO formation and crystallization. This water can affect magma ocean crystallization dynamics and the following mantle cumulate overturn process, and hence the genesis of the mare basalts. Furthermore, the amount of water calculated for the LMO is sufficient to explain those detected in lunar mare basalts, which are thought to be derived from more recently remelted magma ocean cumulates. Finally, ~6 ppm of indigenous water measured in ferroan anorthosite together with up to ~2.7 ppm that we have detected in plagioclase of troctolite 76535 may contribute a significant portion to the trace amount of water/hydroxyl recently detected on the surface of the lunar highland crust by spacecraft.|
2011AGUFMGP11B..04S|2011|Paleomagnetic record of mare basalt 10017: A lunar core dynamo at 3.6 Ga?|Suavet, C., Weiss, B. P., Fuller, M., Gattacceca, J., Grove, T. L., Shuster, D. L.|AGU Fall Meeting Abstracts|2011||GP11B-04|Following the Apollo missions, twenty years of paleomagnetic studies of returned samples have failed to demonstrate unambiguously the existence of an ancient lunar core dynamo. As a result of new technologies, more robust analytical methods, and a better understanding of rock magnetism, it is now possible to revisit lunar paleomagnetism. A set of criteria that must be met in order to demonstrate that a sample has recorded a core dynamo field has been defined: the samples must not show petrologic evidence of shock, the magnetization must be a stable thermoremanent magnetization (TRM), mutually oriented subsamples should agree in direction and intensity, and the thermal history should be well constrained, with a cooling timescale longer than the lifetime of impact generated fields (&gt;1h). A critical review of the literature has allowed us to identify Apollo samples that are most likely to provide good records of ancient lunar magnetic fields. The first samples to be studied within this framework were troctolite 76535 (Garrick-Bethell et al., 2009) and mare basalt 10020 (Shea et al., 2010), which have recorded a core dynamo field at 4.2 and 3.7 Ga, respectively. Mare basalt 10017 is a fine grained, vesicular, high-K ilmenite basalt with a crystallization age of 3.6 Ga. It was studied by different groups (Fuller and Meshkov, 1979; Hoffman et al., 1979; Runcorn et al., 1970; Stephenson et al., 1977), all of whom noted the stability of its magnetization. We have measured 7 subsamples of chip 10017,378. Their magnetizations agree in direction, with a low coercivity overprint removed by 10 mT AF demagnetization, and a stable high coercivity component consistent with a TRM. Paleointensity estimations give a conservative minimum of 12 μT for the paleofield. This sample is ~100 Myr younger than the end of the late heavy bombardment, which rules out basin-forming impacts as a possible candidate to explain its magnetization. It extends the lifetime of the putative ancient lunar core dynamo well after thermal convection of the liquid core could have sustained an Earth-like lunar dynamo, thereby supporting non-standard dynamo scenarios such as a mechanical-stirring driven dynamo that could have been triggered by lunar librations from Earth tides or by impacts.|
2010AGUFMDI33B..08S|2010|A lunar core dynamo at 3.7 Ga?|Shea, E. K., Weiss, B. P., Tikoo, S. M., Gattacceca, J., Shuster, D. L., Grove, T. L., Fuller, M.|AGU Fall Meeting Abstracts|2010||DI33B-08|The discovery of remnant magnetization in returned Apollo samples and the lunar crust has long suggested that the Moon has a metallic core and once had a core-dynamo magnetic field (Fuller and Cisowski, 1987). However, the association of magnetization with the antipodes of impact basins suggests that meteoroid impacts may also be the source of lunar magnetization (e.g., Hood and Artemieva, 2008). Distinguishing between these two hypotheses is difficult as most lunar samples are poor recorders of paleomagnetic fields (Fuller and Cisowski, 1987; Tikoo et al., 2010). Since impact-generated shock waves can remagnetize low-coercivity (&lt;~30 mT) grains, samples must have high coercivities and show no petrographic evidence for shock (Gattacceca et al., 2009). Recent paleomagnetic analyses of one lunar sample, troctolite 76535, observed a stable NRM blocked up to &gt;200 mT (Garrick-Bethell et al., 2009). The slow cooling timescale of this rock (millions of years) relative the lifetime of impact-produced fields (&lt;1 day maximum) suggests that the moon had a core dynamo at 4.2 Ga. We present a new paleomagnetic study of another high coercivity, unshocked lunar rock, mare basalt 10020. This sample records evidence for lunar magnetism 500 Ma after troctolite 76535. Our results suggest it too has a stable NRM acquired over timescales that are long relative to impact-produced fields. 10020 is a fine-grained, vesicular, ilmenite basalt with a 40Ar/39Ar age of 3.72 ±0.04 Ga that is within error of Rb/Sr crystallization ages of similar composition Apollo 11 basalts (Geiss et al., 1977, Guggisberg et al., 1979). Collinson et al. (1972) and Stephenson et al. 1977 found that a 10020 has one of the most stable NRMs of any studied lunar sample (blocked up to &gt;65 mT). We have now found that two mutually oriented samples of 10020 have a stable (&gt; 65-80 mT) origin-trending unidirectional NRM component. Petrographic analyses of this sample find no evidence for shock such as alteration to maskelynite or fracturing. Pressure remanent experiments on 10020 show that the magnetism could not have been produced by an impact. We therefore suggest that the magnetization recorded in 10020 was generated by a core dynamo. We are currently conducting Ar/Ar dating and further magnetic analyses to further test this hypothesis.|
2010AGUFMGP43B1049T|2010|Fidelity of Mare Basalts as Magnetic Recorders and Implications for Lunar Paleomagnetism|Tikoo, S. M., Weiss, B. P., Buz, J., Silva, M. G., Grove, T. L., Gattacceca, J.|AGU Fall Meeting Abstracts|2010||GP43B-1049|Forty years after the Apollo program, the source of the magnetization observed in the lunar crust and in returned samples remains unresolved. The two leading explanations for lunar remanent magnetism are transient magnetic fields created by impact events and the existence of an ancient lunar core dynamo. In order for a lunar sample to present strong evidence that it acquired its primary remanent magnetism from an ancient lunar dynamo, several criteria should be met. First, the sample should not bear any petrologic evidence of shock, implying a peak pressure of ≤ 5 GPa. Then, during demagnetization experiments, the natural remanent magnetization (NRM) ideally should converge to a stable direction, with intensity decreasing towards the origin. The magnitude and direction of primary magnetic remanence should also agree across mutually oriented subsamples. Finally, the initial cooling timescale for the sample should be ≥ ~1 hour in order to effectively rule out impact events as magnetizing field sources. Recent studies on lunar troctolite 76535 (Garrick-Bethell et al. 2009) and ilmenite basalt 10020 (Shea et al. 2010) have demonstrated that these samples meet all of the aforementioned criteria and support the possibility that an ancient lunar dynamo existed at 4.2 Ga and 3.7 Ga, respectively. However, the stable magnetic behaviors observed in 76535 and 10020 appear to represent exceptions rather than the rule when compared to the rest of returned lunar samples. The vast majority of lunar samples subjected to paleomagnetic studies display chaotic NRM behavior, evidenced by non-monotonic decline of magnetic moment and unstable directions of magnetization when undergoing demagnetization experiments (see Brecher, 1976). Before a lunar dynamo can be a fully accepted, it is vital to demonstrate that the poor magnetic behaviors evident in the rest of the lunar sample collection do not indicate the absence of a magnetic field. Here we present results of a study which investigates the alternating field (AF) demagnetization behavior and magnetic recording capacities of mare basalts 15556, 12017 and 15016. All of these samples appear to be unshocked (peak pressures ≤ 5 GPa) and have cooling timescales longer than the expected duration of impact fields. Our results reveal that these three samples display unstable AF demagnetization behavior. The samples also appear to be imprecise paleointensity recorders of fields with intensities under ~ 30 μT (near the lower bound of the Earth’s present field strength), at least when measured using AF demagnetization. Based on these findings, we posit that many lunar samples are intrinsically unable to preserve robust paleointensity records of magnetic fields when analyzed using AF methods. Therefore, their chaotic demagnetization behavior does not rule out the existence of an ancient lunar dynamo.|
2010AGUFMGP42A..04F|2010|Lunar Paleomagnetism: The Case for an Ancient Lunar Dynamo. (Invited)|Fuller, M., Weiss, B. P., Gattacceca, J.|AGU Fall Meeting Abstracts|2010||GP42A-04|The failure of lunar samples to satisfy minimal criteria for classical paleointensity determinations has led to skepticism of the case for an ancient lunar dynamo. There are however practical and fundamental reasons why such experiments are doomed to failure in most lunar samples. In such methods, NRMs in successive blocking temperatures ranges are thermally demagnetized and replaced with partial thermoremanent magnetization (pTRMs) given in a known field (Thellier, 1938). A practical difficulty is that it is hard to heat lunar samples without altering them. A fundamental problem is that whereas pottery, for which these methods were designed, carries a primary (TRM) from its initial cooling and little secondary magnetization, lunar samples are likely to carry weak field isothermal remanent magnetization (IRM) and shock remanent magnetization (SRM) as secondary overprints. Thermal demagnetization does not isolate weak field IRM well. For example, on thermal demagnetization of the Apollo sample 14053.48 carrying a 2000nT TRM with a superposed 5mT IRM, the IRM persists to the Curie point obscuring the TRM. Fortunately, weak field IRM is removed by AF demagnetization to fields comparable to that in which it is acquired. Furthermore, Gattacceca et al. (2008) demonstrated that experimentally generated SRM from several GPa, like weak field IRM, is demagnetized by AF fields of between ~20 and 30 mT, leaving the pre-shock remanent magnetization essentially untouched. This agrees with our theoretical understanding of SRM, which at pressures below approximately the Hugoniot elastic limit (several GPa for most rocks) should essentially be a pressure remanent magnetization (e.g., Dunlop and Ozdemir, 1997). Unlike IRM, SRM in the range of a few GPa may carry recoverable lunar field records (Gattacceca et al., 2008). NRM in samples shocked to less than ~5 GPa, which is stable against AF demagnetization beyond the fields necessary to eliminate weak SRM (~20-30 mT), requires some other explanation. Such NRM carried by the small amount of single domain iron and iron nickel present in the samples can be very stable. The troctolite 76535 is an example of such a sample. It cooled over thousands of years, or longer, which is far too long for any possible transient fields associated with impacts and must carry a TRM like NRM. Note that despite predictions that even km sized craters may generate fields up to 0.1T at 1 crater radius, no unambiguous evidence for paleomagnetic recording of such fields over individual craters has materialized. There are numerous other candidate samples having experienced &lt;~5 GPa carrying stable NRM, which have been analyzed, or are being presently investigated. The only other obvious source of a field to explain stable TRM in lunar rocks is that of surface lunar fields, but over the mare these are too weak to account for the NRM of mare basalts. In summary, recent advances in our understanding of SRM and reanalysis of lunar paleomagnetism lead us to conclude that lunar paleomagnetism is most easily explained by a lunar dynamo.|
2008PEPI..168...71L|2008|Lunar paleointensity measurements: Implications for lunar magnetic evolution|Lawrence, Kristin, Johnson, Catherine, Tauxe, Lisa, Gee, Jeff|Physics of the Earth and Planetary Interiors|168|1-2|71|We analyze published and new paleointensity data from Apollo samples to reexamine the hypothesis of an early (3.9-3.6 Ga) lunar dynamo. Our new paleointensity experiments on four samples use modern absolute and relative measurement techniques, with ages ranging from 3.3 to 4.3 Ga, bracketing the putative period of an ancient lunar field. Samples 60015 (anorthosite) and 76535 (troctolite) failed during absolute paleointensity experiments. Samples 72215 and 62235 (impact breccias) recorded a complicated, multi-component magnetic history that includes a low-temperature (&lt;500 °C) component associated with a high intensity (∼90 μT) and a high temperature (&gt;500 °C) component associated with a low intensity (∼2 μT). Similar multi-component behavior has been observed in several published absolute intensity experiments on lunar samples. Additional material from 72215 and 62235 was subjected to a relative paleointensity experiment (a saturation isothermal remanent magnetization, or sIRM, experiment); neither sample provided unambiguous evidence for a thermal origin of the recorded remanent magnetization. We test several magnetization scenarios in an attempt to explain the complex magnetization recorded in lunar samples. Specifically, an overprint from exposure to a small magnetic field (an isothermal remanent magnetization) results in multi-component behavior (similar to absolute paleointensity results) from which we could not recover the correct magnitude of the original thermal remanent magnetization. In light of these new experiments and a thorough re-evaluation of existing paleointensity measurements, we conclude that although some samples with ages of 3.6 to 3.9 Ga are strongly magnetized, and sometimes exhibit stable directional behavior, it has not been demonstrated that these observations indicate a primary thermal remanence. Particularly problematic in the interpretation of lunar sample magnetizations are the effects of shock. As relative paleointensity measurements for lunar samples are calibrated using absolute paleointensities, the lack of acceptable absolute paleointensity measurements renders the interpretation of relative paleointensity measurements unreliable. Consequently, current paleointensity measurements do not support the existence of a 3.9-3.6 Ga lunar dynamo with 100 μT surface fields, a result that is in better agreement with satellite measurements of crustal magnetism and that presents fewer challenges for thermal evolution and dynamo models.|http://dx.doi.org/10.1016/j.pepi.2008.05.007
2007AGUFM.P43C..03L|2007|New Lunar Paleointensity Measurements, Ancient Lunar Dynamo or Lunar Dud?|Lawrence, K. P., Johnson, C. L., Tauxe, L., Gee, J. S.|AGU Fall Meeting Abstracts|2007||P43C-03|We analyze published and new paleointensity data from Apollo samples to reexamine the hypothesis of an early (3.9 to 3.6 Ga) lunar dynamo. Our new paleointensity experiments on four Apollo samples use modern absolute and relative measurement techniques. Our samples (60015, 76535, 72215, 62235) have ages ranging from 3.3 to 4.2 Ga, bracketing the putative period of a lunar dynamo. Samples 60015 (anorthosite) and 76535 (troctolite) failed during absolute paleointensity experiments, using the IZZI-modified Thellier-Thellier method. Samples 72215 and 62235 recorded a complicated, multi-component magnetic history that includes a low temperature (&lt; 500°C) component with a high intensity (~90 μT), and a high temperature (&gt; 500°C) component with a low intensity (~2 μT). These two samples were also subjected to a relative paleointensity experiment (sIRM), from which neither provided unambiguous evidence for a thermal origin of the recorded remanent magnetization. We found similar multi-component behavior in several published experiments on lunar samples. We test and present several magnetization scenarios in an attempt to explain the complex magnetization recorded in lunar samples. Specifically, an overprint from exposure to a small magnetic field (i.e. IRM) results in multi-component behavior (similar to lunar sample results), from which we could not recover the correct magnitude of the original TRM. The non-unique interpretation of these multi-component results combined with IRM (isothermal remanent magnetization) contamination during Apollo sample return ( Strangway et al., 1973), indicates that techniques incapable of distinguishing between single- and multi-component records (e.g., sIRM), cannot be reliably used to infer magnetic conditions of the early Moon. In light of these new experiments and a thorough reevaluation of existing paleointensity measurements, we conclude that there is a paucity of lunar samples that demonstrate a primary thermal remanent magnetization. As relative paleointensity measurements for lunar samples are calibrated using absolute paleointensities, the lack of acceptable absolute paleointensity measurements renders the interpretation of relative paleointensity measurements unreliable. Consequently, current lunar paleointensity measurements are inadequate to determine the existence and strength of an early lunar magnetic field. Surface magnetometry measurements and the return of magnetically uncontaminated samples from future missions are much needed for further progress in understanding the characteristics and origin of lunar crustal remanent magnetization.|
1992ga17.conf...48R|1992|The Apollo 17 Samples: The Massifs and Landslide|Ryder, Graham|Geology of the Apollo 17 Landing Site|||48|More than 50 kg of rock and regolith samples, a little less than half the total Apollo 17 sample mass, was collected from the highland stations at Taurus-Littrow. Twice as much material was collected from the North Massif as from the South Massif and its landslide (the apparent disproportionate collecting at the mare sites is mainly a reflection of the large size of a few individual basalt samples). Descriptions of the collection, documentation, and nature of the samples are given. A comprehensive catalog is currently being produced. Many of the samples have been intensely studied over the last 20 years and some of the rocks have become very familiar and depicted in popular works, particularly the dunite clast (72415), the troctolite sample (76535), and the station 6 boulder samples. Most of the boulder samples have been studied in Consortium mode, and many of the rake samples have received a basic petrological/geochemical characterization.|
1980luhc.conf..419H|1980|Fission xenon in troctolite 76535.|Hohenberg, C. M., Hudson, B., Kennedy, B. M., Podosek, F. A.|Lunar Highlands Crust|||419|Xenon released in stepwise heating of troctolite 76535 shows remarkable similarity to that from the gas-rich breccias. The low temperature fractions are highly enriched in fissiogenic xenon from Pu-244. Although the quantity of fission xenon is not inconsistent with reported age data, release patterns demonstrate that this component is not due to in situ decay. However, in contrast with the gas-rich breccias, the parentless radionuclear component in 76535 is not accompanied by solar wind xenon. Mechanisms for the emplacement of this component in 76535 cannot, therefore, involve exposure on the lunar surface but most likely involve adsorption along intergranular boundaries or thermally driven redistribution. The fact that xenon released from a gas-poor igneous cumulate can mimic that from gas-rich breccias, except for the presence of solar wind xenon in the latter, suggests that direct exposure to space is not required for the incorporation of these weakly bound, surface-correlated, parentless radionuclear components in lunar samples.|
1975GeoRL...2...29H|1975|Lunar evolution: The first 600 million years|Husain, L., Schaeffer, O. A.|Geophysical Research Letters|2|1|29|From a stepwise-heating experiment to neutron-irradiated samples of whole rock and a plagioclase separate, we have determined an <SUP>40</SUP>Ar - <SUP>39</SUP>Ar age of 4.26 ± 0.02 G.y. for the Apollo 17 troctolite 76535. This rock is believed to have formed as a result of very slow cooling at a depth of 10 - 40 km, and hence furnishes direct evidence that the moon was chemically zoned before 4.26 G.y. The age of the rock is associated with the Serenitatis Basin forming event. The age of formation of the Serenitatis Basin is then deduced at 4.26 ± 0.02 G.y. ago, about 300 million years before the Imbrium event. It appears that the major basin forming era on the near side of the moon lasted longer than 300 million years. The grouping of many lunar rock ages at 3.9 - 4.0 G.y. is most likely due to the fact that the Imbrium ejecta predominates all highland landing sites.|http://dx.doi.org/10.1029/GL002i001p00029
1975E&PSL..26...69B|1975|76535: An old lunar rock|Bogard, D. D., Nyquist, L. E., Bansal, B. M., Wiesmann, H., Shih, C. Y.|Earth and Planetary Science Letters|26|1|69|Measurements of Rb sbnd Sr systematics, K sbnd Ar gas retention ages, and the isotopic compositions of He, Ne, and Ar have been performed for lunar troctolite 76535. Other investigators have presented evidence that this important rock formed as a cumulate at depth, which would make it an important link in the early chronology of the Moon. Rb-Sr data do not define an isochron. Rb/Sr and <SUP>87</SUP>Sr/ <SUP>86</SUP>Sr ratios of the plagioclase and the whole rock are identical, whereas data for various "olivine" separates show considerable scatter, presumably because of disturbance of the isotopic system. Total <SUP>40</SUP>Ar sbnd K ages of whole rock and plagioclase range from 4.40-4.54 × 10 <SUP>9</SUP> yr. However, the rock apparently contains <SUP>40</SUP>Ar which is not the product of in-situ decay of <SUP>40</SUP>K and <SUP>36</SUP>Ar, <SUP>38</SUP>Ar, and Ne which are not the result of cosmic-ray interactions during the 195-m.y. cosmic-ray exposure history. The measured Ar isotopic composition in both whole rock and plagioclase samples is used to correct for this "excess" <SUP>40</SUP>Ar. A K sbnd Ar gas retention age for the plagioclase of 4.34 ± 0.08 × 10 <SUP>9</SUP>yr is derived. This K sbnd Ar age can be used to calculate an initial <SUP>87</SUP>Sr/ <SUP>86</SUP>Sr ratio of 0.69913 ± 0.00005 from whole-rock and plagioclase analyses. The trapped Ne and Ar in 76535 cannot be uniquely characterized as either "planetary derived" or solar wind derived, but appear to have characteristics of both. The data suggest that 76535 formed 4.3-4.6 AE ago, and the accumulation process and/or subsequent annealing may have incorporated excess noble gases. Separation of radiogenic parents and daughters with incomplete isotopic equilibration may also have occurred during cooling or during a subsequent "event".|http://dx.doi.org/10.1016/0012-821X(75)90178-8
