1982LPI....13..540M|1982|Comparison of Orthopyroxenes in Lunar Norites and Diogenites|Mori, H., Takeda, H., Miyamoto, M.|Lunar and Planetary Science Conference|||540|ABSTRACT_PLACEHOLDER|
1982LPI....13..360J|1982|Subdivision of the Mg-Suite Plutonic Rocks Into Mg-Norites and Mg-Gabbronorites|James, O. B.|Lunar and Planetary Science Conference|||360|ABSTRACT_PLACEHOLDER|
1981LPI....12..918R|1981|The Apollo 17 Highlands: the South Massif Soils|Ryder, G.|Lunar and Planetary Science Conference|||918|ABSTRACT_PLACEHOLDER|
1980LPSC...11..365J|1980|Rocks of the early lunar crust.|James, O. B.|Lunar and Planetary Science Conference Proceedings|1||365|Data are summarized which suggest a model for the early evolution of the lunar crust. According to the model, during the final stages of accretion, the outer part of the moon melted to form a magma ocean approximately 300 km deep. This ocean fractionated to form mafic and ultramafic cumulates at depth and an overlying anorthositic crust made up of ferroan anorthosites. Subsequent partial melting in the primitive mantle underlying the crystallized magma ocean produced melts which segregated, moved upward, intruded the primordial crust, and crystallized to form layered plutons consisting of Mg-rich plutonic rocks. Intense impact bombardment at the lunar surface mixed and melted the rocks of the two suites to form a thick layer of granulated debris, granulitic breccias, and impact-melt rocks.|
1979LPSC...10..531N|1979|A summary of the petrology and geochemistry of pristine highlands rocks.|Norman, M. D., Ryder, G.|Lunar and Planetary Science Conference Proceedings|1||531|The petrology and geochemistry of pristine lunar highlands rock samples consisting of ferroan anorthosites, norites, troctolites, spinel troctolites/dunite/lherzolite, and KREEP, are described. In addition, petrographic and chemical evidence is presented which shows that low-siderophile rocks are the result of endogenous igneous activity and not impact melt differentiation. For example, these rocks contain Fe-metal as a late-crystallizing phase, and have W/La ratios higher than polymict breccias.|
1979LPSC...10..561R|1979|The chemical components of highlands breccias.|Ryder, G.|Lunar and Planetary Science Conference Proceedings|1||561|Component models for polymict highlands breccias are considered, where rocks are assumed to be mixtures of end-members unaffected by such processes as fumarolic volatiles and impact-induced volatilization. Evidence points to pristine norites as substantial contributors to highlands breccias; the bulk major element compositions of breccias average noritic anorthosite, and norites are the second-most abundant of pristine samples. In addition, plots of element abundances in breccias indicate that KREEP in highlands breccias is not of Apollo 14 composition but is higher in Ti and Sc, and probably lower in incompatibles.|
1979LPSC...10.2107W|1979|Lunar basalts and pristine highland rocks: comparison of siderophile and volatile elements.|Wolf, R., Woodrow, A., Anders, E.|Lunar and Planetary Science Conference Proceedings|2||2107|The objective of the present paper is to compare pristine highland rocks and low-Ti mare basalts on the basis of all 53 Chicago analyses of these to types of rock. Apart from being of interest in its own right, such a comparison provides a test of Delano and Ringwood's (1979) contention that 'abundances of Ge, Au, and other siderophile elements in pristine highland rocks are not consistent with magmatic differentiation'. The other topics reexamined in this paper are the correlation of siderophiles and volatiles in pristine rocks with Rb and Cs (likewise questioned by Delano and Ringwood), the relationship of 'non-mare' basalts (14053, 60639) to their mare counterparts, and the abundance of some incompatible elements in the lunar bulk.|
1978LPSC....9..877M|1978|The Apollo 17 Station 7 boulder: Summary of study by the International Consortium.|Minkin, J. A., Thompson, C. L., Chao, E. C. T.|Lunar and Planetary Science Conference Proceedings|1||877|A systematic interdisciplinary study of the Apollo 17 station 7 boulder, from the foot of the North Massif at Taurus-Littrow, is described. The astronauts observed four lithologies: a large white clast represented by 77215, cut by dark dikelets (77075) and enclosed in blue-gray breccia (77115); the assemblage of these three rock types is in turn surrounded by green-gray breccia (77135). The history of the station 7 boulder, as construed from the results of the consortium study, is presented.|
1975Moon...14..473B|1975|Natural Remanent Magnetization Studies of a Layered Breccia Boulder from the Lunar Highland Region|Banerjee, S. K., Swits, G.|Moon|14|3-4|473|The average directions of natural remanent magnetization (NRM) of three texturally distinct layers (72215, 72255, and 72275) of a 2 m-sized breccia boulder were found to be the same, while the directions of their stable components of NRM were found to be widely divergent. One clast from 72275 yielded a stable NRM direction which was different from that of the matrix. Approximate paleointensity measurements showed that 72255 and 72275 could have obtained their stable remanence from an ancient magnetic field of the same magnitude. However, 72215 probably was magnetized by a magnetic field of a different intensity. We concluded that the coincident NRM directions owe their origin to a secondary imprint of less stable magnetization imparted during the assembly of the boulder at moderate temperatures (∼ 450°C) on the South Massif. The stable directions, on the other hand, date from the last, higher-temperature (∼ 770°C) magnetizing event experienced by the mineral and lithic components while they were part of the immature pre-Serenitatis regolith.|http://dx.doi.org/10.1007/BF00569677
1975Moon...14..385J|1975|History of Boulder 1 at Station 2, Apollo 17 Based on Trace Element Interrelationships|Jovanovic, S., Reed, G. W., Jr.|Moon|14|3-4|385|Correlations among the trace and minor element pairs Cl and Br, Cl and P<SUB>2</SUB>O<SUB>5</SUB>, and Ru and Os, present in parent igneous rocks, generally survived the processes of boulder breccia formation. Fractions of the Cl, Br, and Hg that are mobilized by water leaching and/or volatilization at moderate temperatures (⩽450°C) place constraints on the thermal history of Boulder 1 and its component breccias. Since, and possibly during, consolidation, the boulder has probably not been subjected to temperatures of ⩾450°C. The parent rocks of the Apollo 17 boulder and breccia samples studied could have been derived from two initial magmas. Boulder 1, Station 2 gray competent breccias 72255 and 72275 Clast #2 appear to be genetically unrelated to gray competent breccia and anorthositic material 72215, or to light friable breccia 72275; they do appear to be related to samples 72395 (Boulder 2) and 76315 (Station 6 boulder). Vapor clouds from apparently external sources permeated the source regions of the boulders.|http://dx.doi.org/10.1007/BF00569672
1975Moon...14..395G|1975|Cosmic Ray Exposure History and Compaction Age of Boulder 1 from Station 2|Goswami, J. N., Hutcheon, I. D.|Moon|14|3-4|395|Fossil track analyses of a ∼ 3 cm section of boulder fragment 72255, collected at the base of the South Massif, yield a surface exposure age for this boulder in its present location of ∼ 40 m.y. This age is in good agreement with the<SUP>81</SUP>Kr-Kr exposure age (Leichet al., 1975), suggesting that the boulder was either never exposed to cosmic radiation prior to its emplacement at the foot of the South Massif or that it was heavily shielded during any previous irradiation. High-voltage electron microscope observations reveal no evidence of solar flare irradiation prior to breccia compaction, indicating that the breccia components were never part of a pre-Serenitatis near-surface regolith. The fission track record of a whitlockite crystal from 72255 yields a fission track age of 3.96{<SUB>-0.07</SUB>/<SUP>+0.04</SUP>} g.y. Comparison with the<SUP>40</SUP>Ar-<SUP>39</SUP> Ar age of 4.00±0.03 g.y. suggests that this age represents the compaction age of the parent boulder.|http://dx.doi.org/10.1007/BF00569673
1975Moon...14..407L|1975|Rare Gas Constraints on the History of Boulder 1, Station 2, Apollo 17|Leich, D. A., Kahl, S. B., Kirschbaum, A. R., Niemeyer, S., Phinney, D.|Moon|14|3-4|407|Rare gas isotopic analyses have been performed on both pile-irradiated and unirradiated samples from Boulder 1, Station 2. Two samples from rock 72255, the Civet Cat clast and a sample of adjacent breccia, have concordant<SUP>40</SUP>Ar-<SUP>39</SUP> Ar ages of 3.99±0.03 b.y. and 4.01±0.03 b.y., respectively. Several samples from rock 72275 have complex thermal release patterns with no datable features, but an intermediate-temperature plateau from the dark rim material of the Marble Cake clast yields an age of 3.99±0.03 b.y. - indistinguishable from the age of rock 72255. We regard these ages as upper limits on the time of the Serenitatis basin-forming event. The absence of fossil solar-wind trapped gases in the breccia samples implies that a prior existence for the boulder as near-surface regolith material can be regarded as extremely unlikely. Instead, the small trapped rare-gas components have isotopic and elemental compositions diagnostic of the terrestrial-type trapped component which has previously been identified in several Apollo 16 breccias and in rock 14321. Excess fission Xe is found in all Boulder 1 samples in approximately 1:1 proportions with Xe from spontaneous fission of<SUP>238</SUP>U. This excess fission Xe is attributed to spontaneous fission of<SUP>244</SUP>Puin situ. Cosmic-ray exposure ages for samples from rocks 72215 and 72255 are concordant, with mean<SUP>81</SUP>Kr-Kr exposure ages of 41.4±1.4 m.y. and 44.1±3.3 m.y., respectively. However a distinctly different<SUP>81</SUP>Kr-Kr exposure age of 52.5±1.4 m.y. is obtained for samples from rock 72275. A two-stage exposure model is developed to account for this discordance and for the remaining cosmogenic rare-gas data. The first stage was initiated at least 55 m.y. ago, probably as a result of the excavation of the boulder source-crop. A discrete change in shielding depths ∼ 35 m.y. ago probably corresponds to the dislodgement of Boulder 1 from the South Massif and emplacement in its present position.|http://dx.doi.org/10.1007/BF00569674
1975Moon...14..463N|1975|U-Th-Pb systematics of selected samples from Apollo 17, Boulder 1, Station 2|Nunes, P. D., Tatsumoto, M.|Moon|14|3-4|463|Nine U-Th-Pb whole-rock analyses of selected brecciated materials from sample 72215 and one analysis of a pigeonite basalt clast from 72275 are presented. Both samples are from Boulder 1, Apollo 17. These data supplement previous Boulder 1 U-Th-Pb analyses of samples 72275 and 72255. U and Th concentrations indicate that most of the samples contain a moderate to large KREEP component. Samples containing the least KREEP are a noritic clast (72255,49; Civet Cat clast) and an anorthositic clast (72275,117). Evidence for the migration of Pb from Pb-rich matrix material into relatively Pb-poor clasts is presented for two clasts. Most of the Boulder 1 data define a linear trend that intersects concordia at ∼ 3.9 and 4.4 b.y. when plotted on a U-Pb concordia diagram. The presence of one anorthositic clast distinctly off this trend indicates that a simple two-stage U-Pb evolution history is inadequate to explain all the data. Accordingly physical significance is only attached to the lower concordia intercept age of 3.9 4.0 b.y. The older concordia intercept age of ∼ 4.4 b.y. is interpreted to reflect an averaging of events both older and younger than 4.4 b.y. The data suggest that significant differentiation and/or metamorphism occurred ∼ 4.2 b.y. ago. The age of this event, however, is not accurately defined by these data.|http://dx.doi.org/10.1007/BF00569676
1975Moon...14..445C|1975|Rb-Sr Ages of Clasts from Within Boulder 1, Station 2, Apollo 17|Compston, W., Foster, J. J., Gray, C. M.|Moon|14|3-4|445|Rb, Sr and<SUP>87</SUP>Sr/<SUP>86</SUP>Sr have been determined for fragments of matrix and clasts from three of the hand-specimens of Boulder 1, 72275, 72255, and 72215. Total-rock and certain plagioclase samples from a crushed norite clast (Civet Cat) define an age of 4.17±0.05AE (2σ) for the pre-Serenitatis igneous differentiation of the norite. Pyroxene and other mineral separates were affected by a later event at about 3.9±0.1AE. An unshocked clast of pigeonite basalt has a well-fitted mineral isochron of 4.01±0.04AE. Samples of the competent breccia matrix comparatively rich in small clasts of highly radiogenic microgranite define a mixing line equivalent to 4.03±0.03AE, which denotes the age of the microgranite. Other samples of the matrix dominated by small anorthosite clasts define a 4.4AE mixing-line and demonstrate that Sr isotope equilibration between plagioclase and matrix did not occur during the high-temperature event that indurated the matrix.|http://dx.doi.org/10.1007/BF00569675
