1993LPI....24..961M|1993|Grain Surface Features of Apollo 17 Orange and Black Glass|McKay, D. S., Wentworth, S. J.|Lunar and Planetary Science Conference|24||961|Lunar soil sample 74220 and core samples 74001/2 consist mainly of orange glass droplets, droplet fragments, and their crystallized equivalents. These samples are now generally accepted to be pyroclastic ejecta from early lunar volcanic eruptions. It has been known that they contain surface coatings and material rich in volatile condensable phases including S, Zn, F, Cl, and many volatile metals. Meyer summarizes the voluminous published chemical data and calculates the volatile enrichment ratios for most of the surface condensates. In an attempt to more completely understand this enrichment of surface volatiles, we have searched for carbon and carbon-bearing phases on droplet surfaces. We have reviewed many of our existing photomicrographs and energy dispersive analysis (EDX) of grain surfaces and have reexamined some of our older SEM mounts using an improved EDXA system capable of light element detection and analysis (oxygen, nitrogen, and carbon). In addition, we have made fresh mounts using procedures which should minimize carbon contamination or extraneous carbon x-rays and have analyzed for carbon.|
1992LPSC...22..215K|1992|Evolution of isotopic signatures in lunar-regolith nitrogen: noble gases and nitrogen in grain-size fractions from regolith breccia 79035.|Kerridge, J. F., Kim, J. S., Kim, Y., Marti, K.|Lunar and Planetary Science Conference Proceedings|22||215|Ilmenite and pyroxene grain-size separates from 79035 were analyzed for trapped N; the ilmenite was also analyzed for trapped Xe. Ilmenite N contains two or more isotopically distinct trapped components differing in release temperature and therefore plausibly in implantation energy. The isotopically light, higher-temperature (higher-energy?) component has a delta N-15 value equal to -180 percent, significantly above the minimum value observed in bulk 79035, suggesting that parts of 79035 were exposed on the lunar surface earlier than the ilmenite. Using trapped Ar-40/Ar-36 and cosmogenic Ne-21 (Benkert, 1989) a compaction age of about 1 Ga was derived for the ilmenite. This implies a considerably more recent exposure than previously thought, and suggests that the long-term change in delta N-15 of regolith N was more rapid than generally believed. Comparison of these results with those for black/orange glass from 74001/74002 (compaction age 3.7 Ga; delta N-15 in the range -36 to +18 percent (Kerridge et al., 1991) indicates that the long-term trend may have followed a complex evolutionary path. Data for 79035 pyroxenes are consistent with the ilmenite compaction age but suggest a more complex exposure history.|
1992ga17.conf...31M|1992|Morphology and Composition of Condensates on Apollo 17 Orange and Black Glass|McKay, D. S., Wentworth, S. J.|Geology of the Apollo 17 Landing Site|||31|Lunar soil sample 74220 and core samples 74001/2 consist mainly of orange glass droplets, droplet fragments, and their crystallized equivalents. These samples are now generally accepted to be pyroclastic ejecta from early lunar volcanic eruptions. It has been known since early examination of these samples that they contain surface coatings and material rich in volatile condensible phases, including S, Zn, F, Cl, and many volatile metals. The volatiles associated with these orange and black glasses (and the Apollo 15 green glasses) may provide important clues in understanding the differentiation and volcanic history of the Moon. In addition, condensible volatiles can be mobilized and concentrated by volcanic processes. We have reviewed many of our existing photomicrographs and energy dispersive analysis (EDXA) of grain surfaces and have reexamined some of our older SEM mounts using an improved EDXA system capable of light-element detection and analysis (oxygen, nitrogen, and carbon). The results from these investigations are presented.|
1991LPSC...21..291K|1991|Nitrogen isotopes in the 74001/74002 double-drive tube from Shorty Crater, Apollo 17.|Kerridge, J. F., Eugster, O., Kim, J. S., Marti, K.|Lunar and Planetary Science Conference Proceedings|21||291|Trapped N in the black/orange glass at different levels of the 74001/74002 double-drive tube can be used to address two questions: the isotopic composition of indigenous N exhaled from the lunar interior 3.7 Ga ago; and the nature of extralunar N incident upon the lunar surface during the same epoch. Indigenous lunar N is found to have the same δ<SUP>15</SUP>N value as N in terrestrial mantle samples with high <SUP>3</SUP>He/<SUP>4</SUP>He ratios. This suggests that the lunar interior and the terrestrial mantle acquired their N, and possibly other volatiles, from a common nebular reservoir. The ancient extralunar N reveals evidence for a <SUP>15</SUP>N-enriched component present on the lunar surface 3.7 Ga ago, together with <SUP>15</SUP>N-depleted N. However, the role of these components, for neither of which a solar origin can be excluded, in explaining the long-term increase in <SUP>15</SUP>N/<SUP>14</SUP>N ratio of regolith N on the Moon is not yet clear.|
1983GeCoA..47..491D|1983|Sulphur content and sulphur isotope composition of orange and black glasses in Apollo 17 drive tube 74002/1|Ding, T. P., Thode, H. G., Rees, C. E.|Geochimica et Cosmochimica Acta|47|3|491|The sulphur contents and δ<SUP>34</SUP>S values have been determined for the bulk and various grain size fractions of three 74002/1 lunar drive tube samples. The sulphur contents of the bulk samples ate much lower than those of other lunar soils. These samples, along with the surface orange soil 74220 analysed previously, show an increase of sulphur concentration with decreasing particle size which is more marked than for other soils and indicates that the orange and black glass droplets have a coating enriched in sulphur and other volatile elements. In sharp contrast with other soils, the orange and black glasses have slight positive δ<SUP>34</SUP>S values for large particles while the smallest particle sizes show negative δ<SUP>34</SUP>S values. This indicates that the coating of the glassy droplets is enriched in isotopically light sulphur. These observations favour the theory that the orange and black glasses were generated by a volcanic fire fountain. The anomalously high δ<SUP>34</SUP>S values of the fine fractions of the core bottom sample, 74001-135, combined with the results of an acid leaching experiment, indicate that these fractions are contaminated, possibly by a mature soil of high sulphur content and relatively positive δ<SUP>34</SUP>S value.|http://dx.doi.org/10.1016/0016-7037(83)90271-5
1980PhDT.........7M|1980|Cosmic-ray produced radionuclides in extraterrestrial material|Murrell, M. T.|Ph.D. Thesis||||The history of solar cosmic rays, the rates and extents of various processes on the lunar surface, and the history of the meteoroid flux in all size ranges are discussed. Topics covered include: (1) Mn-53 and Al-26 activities in samples ground from the upper 1.5 cm of lunar rock 68815; (2) Mn-53 activity in soil and individual rocklets from lunar core sample 60010, soil samples from double drive tubes 12025/28 and 74001/2 and the Apollo 15 and 16 drill stems, and magnetic and nonmagnetic separates from the upper 35g/sq cm of the Apollo 17 drill stem; (3) Mn-32 in nine Allan Hills -77 Antarctic meteorites; (4) 1-129 in the Bruderheim and Dhajala meteorites; and (5) stony spherules and iron spherules from Pacific clay.|
1980LPSC...11.1565E|1980|Double drive tube 74001/2: composition of noble gases trapped 3.7 AE ago.|Eugster, O., Grögler, N., Eberhardt, P., Geiss, J.|Lunar and Planetary Science Conference Proceedings|2||1565|The paper presents results of a detailed analysis of the trapped gases in several strata of the soils from the 74001/2 core. The concentrations of the trapped noble gases are the lowest observed so far for lunar soils, and the slopes of the log concentration vs log grain size plots are the steepest known. The light noble gas isotopes are relatively more depleted, probably due to diffusion out of the glassy material. In contrast, the isotopes Ar-40, Kr-80, Kr-82, Xe-128, Xe-134, and Xe-136 are enriched relative to the corresponding isotope ratios observed in typical surface soil. These differences suggest that the surface correlated gases in the 74001/2 core are mixtures of three components: (1) particles implanted by the solar wind, (2) lunar atmospheric ions accelerated by the solar wind field and implanted into the lunar surface, and (3) products of neutron capture reactions in adsorbed lunar Br and I.|
1980LPSC...11.1551K|1980|Distribution of volatile and non vilatile elements in grain-size fractions of Apollo 17 drive tube 74001/2.|Krähenbühl, U.|Lunar and Planetary Science Conference Proceedings|2||1551|A study of four samples of double drive tube 74001/2 originating from 12, 25, 38, and 58 cm depths indicates that the concentrations of major and nonvolatile elements are fairly uniform for the four layers and the individual size fractions, while volatile elements as well as Au and Ir are enriched in the smaller grain-size fractions. It is concluded from the measured Au/Ir ratios and from the absence of a surface enrichment of Co that the material in the drive tube 74001/2 is not the result of an impact of an iron meteorite into a lava lake, but originated in at least three volcanic eruptions. No indication of a later disturbance of the stratigraphy of the layers is observed. Exposure ages of 345,000 and 225,000 years result from Ir deposits for the two layers of 74002.|
1979LPSC...10.1381C|1979|Regolith reworking at Shorty Crater.|Crozaz, G.|Lunar and Planetary Science Conference Proceedings|2||1381|Nuclear track densities in olivine grains from seventeen different locations within the top 7 cm of the double drive 74002-74001 collected at Shorty Crater were obtained. The track densities indicate significant reworking of the soil only to a depth of 4 cm. Allowing for 2 cms of missing material (Fruchter et al., 1978), this corresponds to a 6 cm reworking depth during the last 10 m.y. (when the material was presumably emplaced).|
1979LPSC...10..327M|1979|74001 drive tube: siderophile elements match II B iron meteorite pattern.|Morgan, J. W., Wandless, G. A.|Lunar and Planetary Science Conference Proceedings|1||327|Eight siderophile elements, seven volatile elements, and U were determined in three samples from 74001 by radiochemical neutron activation analysis. The siderophile pattern closely corresponds to the addition of approximately 0.1% of II B iron meteorites, and the enrichment of nonsiderophile volatile elements seems to be derived from lunar sources with variation generally following Se content. In addition, in 74001 (predominantly black glass), moderately volatile elements (Ag, Zn) are more abundant than In, Cd, and particularly Bi, while in 74220 (mainly orange glass), Ag, Zn, In, and Cd are almost equally abundant, but Bi is as low as in 74001.|
1978LPSC....9.1945C|1978|Sublimate morphology on 74001 and 74002 orange and black glassy droplets.|Clanton, U. S., McKay, D. S., Waits, G., Fuhrman, R.|Lunar and Planetary Science Conference Proceedings|2||1945|SEM-EDX analysis of the surface morphology of the 74001 and 74002 orange and black glassy droplets has revealed the presence of ubiquitous micromound coatings. Assuming that the diameter of an individual micromound is an indication of total coating thickness, then the thickness of this volatile and metal-rich layer ranges from less than 20 A to over 300 A in thickness. On rare droplets the micromound coating is partially covered by a sparse population of crystals and masses that are essentially NaCl in composition. Additionally, an irregular mass on the surface of one black droplet may contain free sulfur. Amoeboid masses of iron, some with incipient crystal faces, are also present on a few droplet surfaces. The above features, i.e., halite crystals, sulfur-rich masses and amoeboid iron, are rare; the more common occurrence of metals and volatiles is in the micromound coating. Based on our observations of several hundred spheres from both Apollo and Luna missions, the classic micromound coating is unique to the Apollo 15 green and Apollo 17 orange and black droplets. Although some investigators have proposed various impact sequences to produce these unique droplets, the volcanic fire fountain origin is favored.|
